,B.IPE_open,B.IPE_high,B.IPE_low,B.IPE_close,B.IPE_volume
2020-07-15,43.07,43.85,42.7,43.64,232180.0
2020-07-16,43.71,43.8,43.14,43.4,172155.0
2020-07-17,43.4,43.45,42.64,43.1,162402.0
2020-07-20,43.08,43.45,42.36,43.18,179430.0
2020-07-21,43.17,44.89,43.16,43.96,229784.0
2020-07-22,44.03,44.4,43.62,44.28,202158.0
2020-07-23,44.1,44.77,43.13,43.34,262235.0
2020-07-24,43.27,43.9,42.79,43.42,191054.0
2020-07-27,43.8,44.2,42.93,43.95,231227.0
2020-07-28,44.03,44.34,43.4,43.65,179134.0
2020-07-29,43.69,44.29,43.56,44.1,196521.0
2020-07-30,44.02,44.22,41.72,43.6,328238.0
2020-07-31,43.68,43.79,42.92,43.71,196616.0
2020-08-03,43.53,44.46,42.89,43.88,198700.0
2020-08-04,43.84,44.82,43.24,44.36,227118.0
2020-08-05,44.28,46.23,44.24,45.33,246975.0
2020-08-06,45.32,45.71,44.85,45.12,184521.0
2020-08-07,45.15,45.3,44.27,44.69,171719.0
2020-08-10,44.66,45.26,44.37,44.96,135301.0
2020-08-11,45.05,45.79,44.39,44.54,202739.0
2020-08-12,44.62,45.63,44.49,45.32,166478.0
2020-08-13,45.32,45.58,44.82,45.12,148411.0
2020-08-14,45.29,45.29,44.47,44.95,151463.0
2020-08-17,44.86,45.41,44.53,45.31,164226.0
2020-08-18,45.27,45.55,44.76,45.01,181686.0
2020-08-19,45.17,45.48,44.81,45.21,174884.0
2020-08-20,45.14,45.18,44.02,44.85,249744.0
2020-08-21,45.03,45.08,43.59,44.26,221992.0
2020-08-24,44.5,45.18,44.29,45.05,176636.0
2020-08-25,45.64,46.52,45.58,46.5,231571.0
2020-08-26,46.4,46.54,46.02,46.29,237882.0
2020-08-27,46.19,46.33,45.05,45.65,256537.0
2020-08-28,45.63,45.94,45.33,45.94,223895.0
2020-08-31,45.8,46.53,45.21,45.57,174307.0
2020-09-01,45.6,46.22,45.47,45.77,206724.0
2020-09-02,45.83,46.05,44.2,44.39,260137.0
2020-09-03,44.65,44.65,43.15,44.0,274933.0
2020-09-04,43.76,44.54,42.3,42.35,270957.0
2020-09-07,42.2,42.43,41.51,42.05,122980.0
2020-09-08,42.08,42.23,39.31,39.78,363526.0
2020-09-09,40.62,41.2,39.37,40.62,278218.0
2020-09-10,40.58,40.96,39.71,39.72,208856.0
2020-09-11,39.96,40.34,39.38,39.92,211875.0
2020-09-14,39.78,40.09,39.3,39.69,200092.0
2020-09-15,39.7,40.82,39.39,40.68,214799.0
2020-09-16,40.72,42.44,40.59,42.33,237248.0
2020-09-17,42.32,43.5,41.5,43.26,237399.0
2020-09-18,43.22,43.8,42.53,43.04,204656.0
2020-09-21,43.56,43.84,41.51,42.22,201519.0
2020-09-22,42.31,42.72,41.68,42.28,212189.0
2020-09-23,42.16,43.07,41.69,42.0,221002.0
2020-09-24,41.8,42.54,41.74,42.26,228362.0
2020-09-25,42.37,42.8,42.0,42.26,192143.0
2020-09-28,42.21,43.03,41.95,42.94,222771.0
2020-09-29,42.91,42.97,40.84,41.37,331441.0
2020-09-30,41.36,42.49,40.82,42.12,317193.0
2020-10-09,43.36,43.57,42.61,42.82,254715.0
2020-10-12,42.6,42.71,41.36,41.81,238874.0
2020-10-13,41.81,42.68,41.66,42.47,227845.0
2020-10-14,42.43,43.45,42.13,43.44,279124.0
2020-10-15,43.45,43.48,41.56,43.0,295275.0
2020-10-16,43.1,43.21,42.27,42.85,197161.0
2020-10-19,42.69,43.23,42.36,42.46,209058.0
2020-10-20,42.45,43.3,42.19,42.8,252053.0
2020-10-21,42.91,43.04,41.45,41.71,268884.0
2020-10-22,41.59,42.79,41.46,42.44,257199.0
2020-10-23,42.4,42.8,41.5,41.59,205213.0
2020-10-26,41.83,41.92,40.59,40.81,225082.0
2020-10-27,40.83,41.88,40.79,41.1,243787.0
2020-10-28,41.04,41.11,39.23,39.54,384385.0
2020-10-29,39.71,39.97,37.26,38.11,467010.0
2020-10-30,38.22,38.71,37.4,37.86,336160.0
2020-11-02,37.37,39.36,35.74,39.24,326074.0
2020-11-03,39.26,40.45,38.65,40.16,278628.0
2020-11-04,40.13,41.33,39.42,41.2,250866.0
2020-11-05,40.96,41.53,40.33,40.8,219195.0
2020-11-06,40.63,40.69,39.34,39.6,255440.0
2020-11-09,39.65,43.48,39.46,42.02,393050.0
2020-11-10,41.75,44.11,41.71,44.05,315249.0
2020-11-11,43.77,45.3,43.6,43.77,346768.0
2020-11-12,43.73,44.5,43.26,43.27,266038.0
2020-11-13,43.2,43.34,42.63,42.63,216736.0
2020-11-16,42.71,44.67,42.71,43.89,268433.0
2020-11-17,43.89,44.25,43.08,43.78,226352.0
2020-11-18,43.75,44.89,43.48,44.13,242879.0
2020-11-19,43.96,44.57,43.79,44.17,210299.0
2020-11-20,44.15,45.24,44.05,45.24,264010.0
2020-11-23,45.08,46.12,44.89,45.83,267249.0
2020-11-24,45.9,48.0,45.87,47.84,323419.0
2020-11-25,47.72,48.96,47.64,48.73,358407.0
2020-11-26,48.7,49.0,47.49,47.77,183262.0
2020-11-27,47.87,48.46,47.34,48.3,229254.0
2020-11-30,47.9,48.29,47.07,47.76,332596.0
2020-12-01,47.79,48.3,46.88,47.25,258685.0
2020-12-02,47.05,48.76,46.82,47.97,285740.0
2020-12-03,48.0,48.94,47.67,48.82,274725.0
2020-12-04,48.96,49.92,48.84,49.03,253637.0
2020-12-07,49.23,49.43,48.4,48.66,207513.0
2020-12-08,48.58,49.0,48.09,48.85,225236.0
2020-12-09,48.84,49.55,48.4,48.98,267786.0
2020-12-10,49.0,51.06,48.86,50.43,288732.0
2020-12-11,50.45,50.74,49.74,50.07,231871.0
2020-12-14,50.05,50.8,49.13,50.36,236959.0
2020-12-15,50.3,50.89,49.78,50.69,190547.0
2020-12-16,50.64,51.2,50.34,51.16,222737.0
2020-12-17,51.12,51.9,51.08,51.5,233882.0
2020-12-18,51.43,52.48,51.13,52.37,246122.0
2020-12-21,52.22,52.32,49.2,50.8,288737.0
2020-12-22,50.65,50.86,49.56,49.84,194100.0
2020-12-23,49.79,51.62,49.29,51.15,204575.0
2020-12-24,51.12,51.78,50.69,51.37,109615.0
2020-12-25,,,,51.37,
2020-12-28,,,,51.37,
2020-12-29,51.03,51.69,50.96,51.29,196129.0
2020-12-30,51.39,51.92,50.94,51.46,236911.0
2020-12-31,51.49,51.84,50.9,51.72,133224.0
2021-01-04,51.5,53.33,50.56,50.67,382895.0
2021-01-05,50.95,53.9,50.7,53.57,455351.0
2021-01-06,53.52,54.73,53.02,54.15,414408.0
2021-01-07,54.13,54.9,53.94,54.52,267188.0
2021-01-08,54.56,56.36,54.34,56.36,336650.0
2021-01-11,56.24,56.39,54.99,55.62,295066.0
2021-01-12,55.66,56.79,55.51,56.78,288141.0
2021-01-13,56.83,57.42,55.77,55.91,324295.0
2021-01-14,55.93,56.57,55.24,56.46,331293.0
2021-01-15,56.41,56.5,54.64,55.0,298410.0
2021-01-18,54.75,55.21,54.49,54.79,142865.0
2021-01-19,55.01,56.08,54.89,55.93,261102.0
2021-01-20,56.07,56.64,55.66,55.69,310886.0
2021-01-21,55.82,56.24,55.49,56.17,254591.0
2021-01-22,56.0,56.03,54.48,55.21,269369.0
2021-01-25,55.26,56.02,55.07,55.91,198274.0
2021-01-26,55.74,56.09,55.18,55.87,212070.0
2021-01-27,55.84,56.19,54.94,55.3,316905.0
2021-01-28,55.18,56.22,54.91,55.03,344703.0
2021-01-29,55.04,56.02,54.9,55.1,320232.0
2021-02-01,54.91,56.53,54.6,56.21,288247.0
2021-02-02,56.35,58.05,56.33,57.82,337679.0
2021-02-03,57.85,58.94,57.5,58.67,276856.0
2021-02-04,58.59,59.12,58.04,59.11,244072.0
2021-02-05,59.17,59.79,59.08,59.62,229424.0
2021-02-08,59.43,60.72,59.43,60.66,269312.0
2021-02-09,60.8,61.34,60.05,61.29,319502.0
2021-02-10,61.21,61.69,60.87,61.1,287707.0
2021-02-18,65.02,65.52,63.22,63.53,420556.0
2021-02-19,63.3,63.94,62.09,62.84,305827.0
2021-02-22,62.1,64.97,61.8,64.94,289342.0
2021-02-23,64.72,65.83,63.59,64.2,354828.0
2021-02-24,64.19,66.47,63.93,66.45,340709.0
2021-02-25,66.45,66.82,65.63,66.05,329605.0
2021-02-26,66.05,66.05,64.25,64.63,352034.0
2021-03-01,64.85,65.93,63.17,63.31,291908.0
2021-03-02,63.12,64.13,62.38,62.62,367119.0
2021-03-03,62.38,64.7,62.38,63.99,341674.0
2021-03-04,64.1,67.75,63.33,67.26,510680.0
2021-03-05,67.16,69.69,66.67,69.69,361763.0
2021-03-08,69.97,71.38,67.8,68.12,352594.0
2021-03-09,68.13,69.33,67.12,67.3,302605.0
2021-03-10,67.46,68.42,66.5,68.18,361943.0
2021-03-11,68.45,69.84,67.99,69.62,289609.0
2021-03-12,69.59,69.9,69.03,69.23,251538.0
2021-03-15,69.08,70.03,67.82,68.79,262595.0
2021-03-16,68.81,68.94,67.36,68.47,248993.0
2021-03-17,68.39,68.89,66.96,67.74,309756.0
2021-03-18,67.49,67.76,61.25,62.69,509489.0
2021-03-19,62.79,64.75,61.98,64.36,481802.0
2021-03-22,64.38,64.97,63.3,64.23,252658.0
2021-03-23,64.29,64.29,60.33,60.44,523999.0
2021-03-24,60.55,64.39,60.54,64.1,393752.0
2021-03-25,63.75,64.03,60.85,61.7,355889.0
2021-03-26,61.7,64.75,61.7,64.22,293779.0
2021-03-29,64.43,65.34,63.01,65.19,302112.0
2021-03-30,65.39,65.39,63.5,64.02,308657.0
2021-03-31,63.95,64.83,62.53,63.07,323097.0
2021-04-01,63.12,65.17,62.38,64.65,480365.0
2021-04-02,,,,64.65,
2021-04-06,62.32,64.28,62.08,62.65,307867.0
2021-04-07,62.6,63.55,61.6,62.9,321390.0
2021-04-08,63.02,63.43,62.38,63.37,265179.0
2021-04-09,63.28,63.49,62.57,63.05,216243.0
2021-04-12,63.03,64.31,62.41,63.2,257839.0
2021-04-13,63.24,64.19,63.18,63.96,242406.0
2021-04-14,64.01,66.9,63.88,66.28,323041.0
2021-04-15,66.38,67.03,65.95,66.84,240308.0
2021-04-16,66.86,67.38,66.44,66.72,212200.0
2021-04-19,66.7,67.23,66.17,67.16,193810.0
2021-04-20,67.2,68.08,65.51,66.31,328240.0
2021-04-21,66.22,66.52,64.96,65.08,260879.0
2021-04-22,65.13,65.83,64.58,65.75,242474.0
2021-04-23,65.8,66.3,65.16,66.12,187900.0
2021-04-26,66.1,66.26,64.57,65.79,257581.0
2021-04-27,65.3,66.22,65.08,66.09,299460.0
2021-04-28,66.05,67.37,65.54,66.52,375933.0
2021-04-29,66.67,68.44,66.64,68.02,320974.0
2021-04-30,67.9,67.97,66.25,66.44,308365.0
2021-05-06,68.47,69.37,67.93,68.28,273282.0
2021-05-07,68.26,68.65,67.39,68.27,262581.0
2021-05-10,68.74,69.2,67.41,68.22,265604.0
2021-05-11,68.29,68.75,67.13,68.65,321857.0
2021-05-12,68.78,69.9,68.18,69.0,310299.0
2021-05-13,68.88,69.04,66.48,67.05,311999.0
2021-05-14,67.0,68.89,66.5,68.83,286132.0
2021-05-17,68.92,69.62,68.18,69.6,230775.0
2021-05-18,69.61,70.24,67.28,68.59,378016.0
2021-05-19,68.41,68.46,65.3,66.69,386890.0
2021-05-20,66.63,67.17,64.8,65.05,388162.0
2021-05-21,65.22,66.94,64.57,66.73,257641.0
2021-05-24,66.66,68.55,66.39,68.37,272047.0
2021-05-25,68.48,68.78,67.75,68.45,233263.0
2021-05-26,68.39,68.95,67.88,68.69,274641.0
2021-05-27,68.66,69.26,67.96,69.21,270531.0
2021-05-28,69.47,69.74,68.57,69.02,294069.0
2021-05-31,68.98,69.82,68.75,69.46,80181.0
2021-06-01,69.39,71.34,69.29,70.63,302490.0
2021-06-02,70.55,71.48,70.35,71.2,221631.0
2021-06-03,71.27,71.99,70.66,71.39,229785.0
2021-06-04,71.25,72.17,70.73,71.82,222000.0
2021-06-07,71.82,72.27,71.1,71.5,224334.0
2021-06-08,71.42,72.42,70.71,72.05,285225.0
2021-06-09,72.17,72.87,71.82,72.02,266374.0
2021-06-10,72.03,72.93,70.95,72.4,346576.0
2021-06-11,72.41,73.09,71.88,72.62,276476.0
2021-06-15,73.03,74.33,72.79,74.27,228619.0
2021-06-16,74.26,74.96,73.86,73.87,306090.0
2021-06-17,73.8,74.5,72.01,72.99,336640.0
2021-06-18,73.0,73.76,72.18,73.22,231547.0
2021-06-21,73.33,74.95,72.98,74.84,265470.0
2021-06-22,74.88,75.3,74.32,74.74,294724.0
2021-06-23,74.03,75.26,73.99,74.71,261710.0
2021-06-24,74.59,75.04,73.82,74.85,238002.0
2021-06-25,74.83,75.41,74.17,75.31,246618.0
2021-06-28,75.41,75.77,73.93,74.01,343278.0
2021-06-29,74.08,74.99,73.36,74.67,288719.0
2021-06-30,74.6,75.35,73.93,74.67,296472.0
2021-07-01,74.69,76.74,74.55,75.61,405155.0
2021-07-02,75.64,76.43,75.21,75.97,236220.0
2021-07-05,76.23,77.26,75.7,77.1,157222.0
2021-07-06,77.06,77.84,74.13,74.93,410703.0
2021-07-07,74.69,75.99,72.6,73.34,387427.0
2021-07-08,73.35,74.4,72.11,74.35,314340.0
2021-07-09,74.39,75.8,73.8,75.58,248179.0
2021-07-12,75.79,75.84,74.23,75.2,262298.0
2021-07-13,75.25,76.6,74.93,76.35,275913.0
2021-07-14,76.28,76.72,73.79,74.54,376936.0
2021-07-15,74.5,74.59,73.19,73.29,322328.0
2021-07-16,73.18,74.09,72.34,73.3,292660.0
2021-07-19,72.86,73.34,67.75,68.75,510920.0
2021-07-20,68.99,69.73,67.44,68.63,316477.0
2021-07-21,68.92,72.38,68.63,72.25,306322.0
2021-07-22,72.24,73.9,71.74,73.67,251602.0
2021-07-23,73.56,74.22,73.32,74.19,181662.0
2021-07-26,74.12,74.84,72.75,74.82,210637.0
2021-07-27,73.88,74.19,73.08,73.79,251731.0
2021-07-28,73.8,74.34,73.52,73.9,251801.0
2021-07-29,73.89,75.15,73.7,74.84,247939.0
2021-07-30,74.81,75.65,74.39,75.22,277427.0
2021-08-02,75.39,75.39,72.31,73.24,304873.0
2021-08-03,73.08,73.55,71.05,72.28,303729.0
2021-08-04,72.33,72.83,70.11,70.31,370132.0
2021-08-05,70.27,71.5,69.75,71.18,261052.0
2021-08-06,71.2,72.43,70.28,70.49,298955.0
2021-08-09,70.26,70.26,67.6,69.2,353678.0
2021-08-10,69.35,71.24,68.94,70.86,246128.0
2021-08-11,70.83,71.72,69.07,71.62,324038.0
2021-08-12,71.57,71.9,70.67,71.15,224987.0
2021-08-13,71.12,71.38,70.0,70.25,202417.0
2021-08-16,70.05,70.45,68.14,69.57,294024.0
2021-08-17,69.77,70.0,68.82,69.11,239956.0
2021-08-18,68.96,70.04,67.23,67.5,316976.0
2021-08-19,67.57,67.64,65.57,66.56,345974.0
2021-08-20,66.54,66.93,64.94,65.0,254451.0
2021-08-23,64.97,68.9,64.6,68.78,271564.0
2021-08-24,68.66,71.27,68.53,71.2,301295.0
2021-08-25,71.0,72.42,70.5,71.93,242068.0
2021-08-26,70.99,71.13,69.77,70.52,299945.0
2021-08-27,70.61,71.75,70.23,71.67,266247.0
2021-08-30,71.98,72.69,71.02,72.11,255265.0
2021-08-31,72.16,72.36,71.37,71.7,269779.0
2021-09-01,71.68,72.38,70.42,71.31,282490.0
2021-09-02,71.31,73.47,70.92,72.84,255422.0
2021-09-03,72.86,73.69,72.4,72.48,211423.0
2021-09-06,72.57,72.78,71.51,72.1,127870.0
2021-09-07,72.29,72.81,71.1,71.53,257397.0
2021-09-08,71.64,72.95,71.55,72.66,325358.0
2021-09-09,72.61,73.2,70.88,71.37,377808.0
2021-09-10,71.37,73.15,70.94,72.95,250505.0
2021-09-13,72.88,73.92,72.69,73.67,244731.0
2021-09-14,73.62,74.28,73.08,73.91,278577.0
2021-09-15,73.92,76.13,73.78,75.5,289449.0
2021-09-16,75.46,75.87,74.48,75.67,236511.0
2021-09-17,75.68,75.78,74.58,75.49,254860.0
2021-09-22,74.56,76.26,74.49,75.85,255750.0
2021-09-23,75.05,76.53,74.81,76.47,293523.0
2021-09-24,76.46,77.4,76.07,77.2,259237.0
2021-09-27,77.61,79.05,77.35,78.63,366630.0
2021-09-28,78.61,79.95,77.35,77.43,413144.0
2021-09-29,77.51,78.73,76.77,77.9,371396.0
2021-09-30,77.82,79.3,76.51,78.36,481194.0
2021-10-08,82.38,83.43,81.96,82.58,360971.0
2021-10-11,82.65,84.6,82.54,83.69,330444.0
2021-10-12,83.49,84.23,82.72,83.38,331408.0
2021-10-13,83.1,83.69,82.2,83.37,333681.0
2021-10-14,83.45,84.5,83.18,84.07,316636.0
2021-10-15,84.3,85.1,84.16,84.92,276465.0
2021-10-18,84.95,86.04,83.95,84.15,340957.0
2021-10-19,84.21,85.4,83.7,85.15,371791.0
2021-10-20,85.19,85.89,83.61,85.89,378692.0
2021-10-21,85.9,86.1,83.36,84.75,373646.0
2021-10-22,84.52,85.93,83.82,85.77,298347.0
2021-10-25,84.76,85.77,84.51,85.17,320225.0
2021-10-26,85.21,85.74,84.56,85.42,302344.0
2021-10-27,85.31,85.56,83.35,83.5,400747.0
2021-10-28,83.51,83.98,81.61,83.9,386021.0
2021-10-29,83.67,84.26,82.57,83.53,358922.0
2021-11-01,83.63,85.12,83.03,84.55,302904.0
2021-11-02,84.45,85.23,83.76,84.09,317069.0
2021-11-03,84.07,84.2,81.1,81.38,380105.0
2021-11-04,81.58,84.49,80.2,80.95,472428.0
2021-11-05,81.25,83.16,80.26,82.55,379685.0
2021-11-08,82.58,84.0,82.53,83.68,269601.0
2021-11-09,83.47,85.3,83.16,85.2,346571.0
2021-11-10,84.99,85.5,82.08,82.72,366309.0
2021-11-11,82.85,83.44,81.66,82.64,336137.0
2021-11-12,82.83,82.87,81.26,81.95,289298.0
2021-11-15,81.92,82.49,80.67,82.17,273717.0
2021-11-16,82.0,83.14,81.52,82.27,340716.0
2021-11-17,82.05,82.22,79.78,80.21,406749.0
2021-11-18,80.1,81.41,79.28,81.05,306849.0
2021-11-19,81.0,82.24,78.05,78.66,479928.0
2021-11-22,78.58,80.07,77.58,79.5,350902.0
2021-11-23,79.51,82.6,78.55,82.18,366596.0
2021-11-24,80.92,81.88,80.64,81.0,265667.0
2021-11-25,81.06,81.4,80.52,80.98,137093.0
2021-11-26,80.37,80.42,70.99,71.8,575459.0
2021-11-29,72.65,75.94,72.15,73.26,494405.0
2021-11-30,73.99,74.35,67.45,70.22,591243.0
2021-12-01,69.8,72.87,68.14,68.94,420402.0
2021-12-02,69.72,70.7,65.72,70.47,526601.0
