,SN.LME_open,SN.LME_high,SN.LME_low,SN.LME_close,SN.LME_volume
2020-05-08,,,,15190.0,
2020-05-11,15290.0,15450.0,15150.0,15275.0,243.0
2020-05-12,15275.0,15285.0,15150.0,15270.0,154.0
2020-05-13,15255.0,15300.0,15050.0,15080.0,175.0
2020-05-14,15115.0,15170.0,14980.0,15035.0,217.0
2020-05-15,15110.0,15135.0,14870.0,14960.0,250.0
2020-05-18,15020.0,15315.0,15015.0,15235.0,335.0
2020-05-19,15310.0,15420.0,15170.0,15420.0,258.0
2020-05-20,15390.0,15595.0,15295.0,15465.0,478.0
2020-05-21,15520.0,15735.0,15390.0,15405.0,400.0
2020-05-22,15340.0,15450.0,15150.0,15380.0,320.0
2020-05-25,,,,15380.0,
2020-05-26,15400.0,15440.0,15295.0,15375.0,203.0
2020-05-27,15400.0,15475.0,15240.0,15325.0,192.0
2020-05-28,15395.0,15540.0,15375.0,15535.0,162.0
2020-05-29,15475.0,15585.0,15395.0,15415.0,224.0
2020-06-01,15300.0,15725.0,15300.0,15685.0,336.0
2020-06-02,15675.0,16085.0,15670.0,15950.0,473.0
2020-06-03,15955.0,16115.0,15915.0,16000.0,469.0
2020-06-04,15910.0,16070.0,15875.0,16025.0,445.0
2020-06-05,16050.0,16680.0,16050.0,16400.0,475.0
2020-06-08,16500.0,16750.0,16415.0,16725.0,293.0
2020-06-09,16675.0,16990.0,16645.0,16910.0,538.0
2020-06-10,16905.0,17240.0,16785.0,17220.0,1132.0
2020-06-11,17165.0,17175.0,16660.0,16918.0,607.0
2020-06-12,16875.0,17120.0,16830.0,16995.0,263.0
2020-06-15,16930.0,16940.0,16650.0,16835.0,411.0
2020-06-16,16910.0,17060.0,16810.0,16830.0,144.0
2020-06-17,16835.0,17005.0,16835.0,16920.0,149.0
2020-06-18,17005.0,17030.0,16875.0,16875.0,170.0
2020-06-19,16945.0,16950.0,16685.0,16885.0,205.0
2020-06-22,16920.0,16920.0,16785.0,16915.0,174.0
2020-06-23,16855.0,16935.0,16830.0,16855.0,143.0
2020-06-24,16855.0,16915.0,16555.0,16650.0,379.0
2020-06-29,16705.0,16850.0,16680.0,16810.0,122.0
2020-06-30,16840.0,16945.0,16690.0,16770.0,396.0
2020-07-01,16830.0,16855.0,16695.0,16760.0,127.0
2020-07-02,16775.0,16870.0,16760.0,16870.0,154.0
2020-07-03,16875.0,16910.0,16780.0,16900.0,101.0
2020-07-06,16895.0,17100.0,16885.0,17100.0,343.0
2020-07-07,17050.0,17165.0,16970.0,16980.0,300.0
2020-07-08,16920.0,17100.0,16920.0,17100.0,218.0
2020-07-09,17100.0,17480.0,17025.0,17250.0,553.0
2020-07-10,17205.0,17380.0,16820.0,17200.0,608.0
2020-07-13,17180.0,17475.0,17180.0,17380.0,313.0
2020-07-14,17275.0,17400.0,17160.0,17285.0,178.0
2020-07-15,17260.0,17390.0,17205.0,17295.0,162.0
2020-07-16,17225.0,17385.0,17055.0,17340.0,215.0
2020-07-17,17350.0,17380.0,17250.0,17265.0,207.0
2020-07-20,17305.0,17410.0,17245.0,17375.0,195.0
2020-07-21,17410.0,17630.0,17365.0,17575.0,281.0
2020-07-22,17600.0,17865.0,17500.0,17575.0,906.0
2020-07-23,17525.0,17850.0,17445.0,17850.0,459.0
2020-07-24,17870.0,17870.0,17570.0,17620.0,368.0
2020-07-27,17670.0,18050.0,17620.0,18050.0,460.0
2020-07-28,18030.0,18250.0,17900.0,18025.0,507.0
2020-07-29,18025.0,18160.0,17900.0,17960.0,298.0
2020-07-30,17985.0,17990.0,17700.0,17780.0,309.0
2020-07-31,17950.0,18000.0,17755.0,17875.0,220.0
2020-08-03,17895.0,18030.0,17755.0,17850.0,426.0
2020-08-04,17860.0,17890.0,17745.0,17745.0,366.0
2020-08-05,17750.0,17945.0,17720.0,17855.0,437.0
2020-08-06,17850.0,17900.0,17760.0,17860.0,217.0
2020-08-07,17890.0,17970.0,17710.0,17750.0,347.0
2020-08-10,17675.0,17825.0,17625.0,17790.0,289.0
2020-08-11,17750.0,17795.0,17630.0,17700.0,296.0
2020-08-12,17690.0,17715.0,17520.0,17520.0,189.0
2020-08-13,17530.0,17645.0,17455.0,17470.0,240.0
2020-08-14,17550.0,17660.0,17510.0,17645.0,170.0
2020-08-17,17710.0,17755.0,16795.0,17485.0,834.0
2020-08-18,17565.0,17645.0,17265.0,17645.0,373.0
2020-08-19,17600.0,17800.0,17510.0,17625.0,335.0
2020-08-20,17575.0,17580.0,17450.0,17570.0,182.0
2020-08-21,17595.0,17685.0,17530.0,17550.0,286.0
2020-08-24,17535.0,17575.0,17120.0,17365.0,567.0
2020-08-25,17375.0,17490.0,17320.0,17370.0,151.0
2020-08-26,17475.0,17625.0,17410.0,17565.0,203.0
2020-08-27,17595.0,17855.0,17595.0,17775.0,524.0
2020-08-28,17850.0,17905.0,17755.0,17775.0,252.0
2020-08-31,,,,17775.0,
2020-09-01,17850.0,18240.0,17850.0,18150.0,701.0
2020-09-02,18190.0,18380.0,18100.0,18340.0,656.0
2020-09-03,18360.0,18510.0,18140.0,18140.0,593.0
2020-09-04,18230.0,18350.0,18185.0,18185.0,210.0
2020-09-07,18200.0,18345.0,18050.0,18280.0,285.0
2020-09-08,18255.0,18345.0,17925.0,18070.0,320.0
2020-09-09,18030.0,18075.0,17940.0,18060.0,160.0
2020-09-10,17970.0,18040.0,17850.0,17975.0,272.0
2020-09-11,18015.0,18155.0,17835.0,17990.0,237.0
2020-09-14,18120.0,18180.0,18050.0,18130.0,180.0
2020-09-15,18170.0,18225.0,18080.0,18225.0,265.0
2020-09-16,18165.0,18335.0,18165.0,18250.0,163.0
2020-09-17,18200.0,18205.0,18050.0,18050.0,255.0
2020-09-18,18090.0,18230.0,18090.0,18100.0,172.0
2020-09-21,18070.0,18300.0,17950.0,18070.0,337.0
2020-09-22,18055.0,18315.0,18025.0,18250.0,498.0
2020-09-23,18285.0,18325.0,17655.0,17700.0,780.0
2020-09-24,17725.0,17725.0,17215.0,17475.0,708.0
2020-09-25,17475.0,17560.0,16960.0,17035.0,644.0
2020-09-28,17000.0,17380.0,16990.0,17355.0,428.0
2020-09-29,17350.0,17555.0,17320.0,17425.0,326.0
2020-09-30,17490.0,17720.0,17450.0,17450.0,465.0
2020-10-09,18160.0,18280.0,18160.0,18235.0,334.0
2020-10-12,18270.0,18365.0,18110.0,18260.0,304.0
2020-10-13,18205.0,18320.0,18080.0,18245.0,349.0
2020-10-14,18330.0,18335.0,18235.0,18280.0,138.0
2020-10-15,18315.0,18400.0,18280.0,18375.0,175.0
2020-10-16,18365.0,18450.0,18310.0,18335.0,235.0
2020-10-19,18420.0,18755.0,18390.0,18570.0,601.0
2020-10-20,18535.0,18785.0,18530.0,18620.0,256.0
2020-10-21,18655.0,18780.0,18655.0,18710.0,223.0
2020-10-22,18715.0,18725.0,18470.0,18635.0,315.0
2020-10-23,18525.0,18745.0,18380.0,18410.0,401.0
2020-10-26,18435.0,18435.0,17750.0,18020.0,765.0
2020-10-27,18120.0,18225.0,18050.0,18090.0,272.0
2020-10-28,18140.0,18230.0,17870.0,18030.0,370.0
2020-10-29,17970.0,18080.0,17670.0,17895.0,347.0
2020-10-30,17995.0,18000.0,17540.0,17705.0,398.0
2020-11-02,17710.0,17930.0,17640.0,17835.0,238.0
2020-11-03,17895.0,18135.0,17890.0,18060.0,292.0
2020-11-04,18100.0,18250.0,17825.0,18165.0,255.0
2020-11-05,18135.0,18410.0,18130.0,18255.0,247.0
2020-11-06,18275.0,18390.0,18255.0,18385.0,200.0
2020-11-09,18385.0,18480.0,18275.0,18335.0,294.0
2020-11-10,18280.0,18375.0,18140.0,18300.0,141.0
2020-11-11,18275.0,18385.0,18170.0,18235.0,124.0
2020-11-12,18300.0,18390.0,18175.0,18240.0,157.0
2020-11-13,18280.0,18425.0,18260.0,18425.0,224.0
2020-11-16,18405.0,18850.0,18405.0,18665.0,528.0
2020-11-17,18795.0,19090.0,18715.0,19000.0,502.0
2020-11-18,19075.0,19140.0,18775.0,18860.0,268.0
2020-11-19,18775.0,18830.0,18570.0,18750.0,261.0
2020-11-20,18675.0,18885.0,18615.0,18725.0,283.0
2020-11-23,18610.0,18815.0,18600.0,18600.0,173.0
2020-11-24,18610.0,18750.0,18610.0,18660.0,139.0
2020-11-25,18660.0,18770.0,18640.0,18735.0,168.0
2020-11-26,18800.0,18845.0,18670.0,18840.0,195.0
2020-11-27,18820.0,19125.0,18820.0,18975.0,319.0
2020-11-30,19015.0,19045.0,18580.0,18680.0,437.0
2020-12-01,18680.0,18920.0,18585.0,18825.0,250.0
2020-12-02,18780.0,18940.0,18725.0,18805.0,258.0
2020-12-03,18775.0,18930.0,18755.0,18925.0,134.0
2020-12-04,18885.0,19050.0,18820.0,18995.0,236.0
2020-12-07,19030.0,19120.0,18990.0,19115.0,282.0
2020-12-08,19120.0,19195.0,19010.0,19195.0,203.0
2020-12-09,19165.0,19510.0,19155.0,19460.0,567.0
2020-12-10,19455.0,19695.0,19315.0,19455.0,408.0
2020-12-11,19485.0,19545.0,19240.0,19530.0,202.0
2020-12-14,19470.0,19765.0,19455.0,19625.0,331.0
2020-12-15,19700.0,19740.0,19525.0,19645.0,262.0
2020-12-16,19695.0,19975.0,19620.0,19925.0,362.0
2020-12-17,19945.0,20065.0,19730.0,19930.0,330.0
2020-12-18,20020.0,20245.0,19865.0,20080.0,290.0
2020-12-21,19945.0,19960.0,19750.0,19960.0,531.0
2020-12-22,19885.0,20060.0,19885.0,19945.0,362.0
2020-12-23,19920.0,20075.0,19760.0,20040.0,218.0
2020-12-24,20005.0,20200.0,20005.0,20045.0,180.0
2020-12-25,,,,20045.0,
2020-12-28,,,,20045.0,
2020-12-29,20190.0,20440.0,20100.0,20150.0,252.0
2020-12-30,20330.0,20355.0,20180.0,20250.0,198.0
2020-12-31,20190.0,20355.0,20175.0,20350.0,109.0
2021-01-04,20380.0,21105.0,20380.0,20970.0,660.0
2021-01-05,20955.0,21360.0,20950.0,21205.0,415.0
2021-01-06,21170.0,21285.0,21015.0,21090.0,294.0
2021-01-07,21155.0,21220.0,20955.0,21160.0,223.0
2021-01-08,21195.0,21230.0,20965.0,21005.0,269.0
2021-01-11,20920.0,20945.0,20525.0,20710.0,337.0
2021-01-12,20760.0,21005.0,20575.0,21005.0,248.0
2021-01-13,20950.0,21150.0,20920.0,20920.0,186.0
2021-01-14,20940.0,21130.0,20870.0,21085.0,203.0
2021-01-15,21085.0,21125.0,21005.0,21125.0,149.0
2021-01-18,21120.0,21360.0,21110.0,21225.0,313.0
2021-01-19,21260.0,21335.0,20960.0,21115.0,309.0
2021-01-20,21195.0,21795.0,21140.0,21740.0,527.0
2021-01-21,21695.0,22395.0,21690.0,22100.0,563.0
2021-01-22,22070.0,22090.0,21705.0,21970.0,341.0
2021-01-25,22070.0,22600.0,22050.0,22470.0,424.0
2021-01-26,22490.0,22900.0,22400.0,22870.0,447.0
2021-01-27,22805.0,22940.0,22525.0,22800.0,445.0
2021-01-28,22745.0,23075.0,22565.0,23070.0,312.0
2021-01-29,23100.0,23175.0,22510.0,22550.0,430.0
2021-02-01,22660.0,23125.0,22525.0,23070.0,543.0
2021-02-02,23070.0,23435.0,22940.0,22955.0,372.0
2021-02-03,22910.0,23090.0,22605.0,22950.0,308.0
2021-02-04,22880.0,23020.0,22675.0,22980.0,201.0
2021-02-05,22920.0,23200.0,22830.0,23140.0,312.0
2021-02-08,23200.0,23200.0,22965.0,22970.0,267.0
2021-02-09,22970.0,23200.0,22860.0,23200.0,221.0
2021-02-10,23200.0,23550.0,23080.0,23315.0,318.0
2021-02-18,24390.0,25470.0,24350.0,25140.0,593.0
2021-02-19,25090.0,26365.0,24830.0,26075.0,661.0
2021-02-22,26465.0,27000.0,26305.0,26885.0,500.0
2021-02-23,26860.0,27000.0,26400.0,26515.0,339.0
2021-02-24,26700.0,26915.0,26495.0,26915.0,400.0
2021-02-25,26910.0,27500.0,26385.0,26400.0,458.0
2021-02-26,26395.0,26400.0,24970.0,25245.0,465.0
2021-03-01,25460.0,25510.0,22875.0,23595.0,958.0
2021-03-02,23795.0,24500.0,23250.0,24430.0,470.0
2021-03-03,24285.0,24550.0,23665.0,23775.0,263.0
2021-03-04,23865.0,24100.0,23025.0,23320.0,338.0
2021-03-05,23300.0,24485.0,23300.0,24190.0,309.0
2021-03-08,23925.0,24415.0,23785.0,24165.0,133.0
2021-03-09,24250.0,24880.0,24080.0,24795.0,249.0
2021-03-10,24690.0,25200.0,24410.0,25135.0,231.0
2021-03-11,25040.0,26135.0,25000.0,25940.0,328.0
2021-03-12,25770.0,26575.0,25380.0,25400.0,234.0
2021-03-15,25435.0,25495.0,25080.0,25220.0,247.0
2021-03-16,25085.0,25610.0,24555.0,25250.0,388.0
2021-03-17,25185.0,25895.0,25000.0,25750.0,214.0
2021-03-18,25795.0,25995.0,25600.0,25975.0,179.0
2021-03-19,25810.0,25890.0,25000.0,25370.0,317.0
2021-03-22,25650.0,25950.0,25505.0,25870.0,157.0
2021-03-23,25730.0,26150.0,25605.0,25605.0,188.0
2021-03-24,25545.0,25840.0,25180.0,25210.0,181.0
2021-03-25,25100.0,25340.0,24725.0,25145.0,158.0
2021-03-26,25145.0,25675.0,25145.0,25300.0,275.0
2021-03-29,25580.0,25645.0,25250.0,25325.0,127.0
2021-03-30,25350.0,25490.0,25200.0,25240.0,148.0
2021-03-31,25170.0,25440.0,24920.0,25225.0,209.0
2021-04-01,25220.0,25450.0,24685.0,25200.0,176.0
2021-04-02,,,,25200.0,
2021-04-06,25360.0,26065.0,25360.0,25800.0,280.0
2021-04-07,25945.0,26050.0,25700.0,25750.0,161.0
2021-04-08,25700.0,25850.0,25700.0,25715.0,101.0
2021-04-09,25640.0,25825.0,25620.0,25705.0,115.0
2021-04-12,25550.0,25820.0,25300.0,25620.0,232.0
2021-04-13,25530.0,25700.0,25530.0,25565.0,134.0
2021-04-14,25670.0,26500.0,25650.0,26055.0,352.0
2021-04-15,26120.0,26470.0,25950.0,26425.0,282.0
2021-04-16,26360.0,26695.0,26320.0,26570.0,187.0
2021-04-19,26660.0,27125.0,26560.0,26600.0,301.0
2021-04-20,26700.0,26910.0,26415.0,26830.0,261.0
2021-04-21,26830.0,27180.0,26740.0,26825.0,201.0
2021-04-22,26915.0,27000.0,26705.0,26715.0,215.0
2021-04-23,26705.0,26940.0,26705.0,26850.0,94.0
2021-04-26,27000.0,27250.0,26865.0,27150.0,246.0
2021-04-27,27190.0,27280.0,26900.0,27185.0,208.0
2021-04-28,27200.0,28595.0,26960.0,28290.0,663.0
2021-04-29,28190.0,28850.0,28100.0,28200.0,308.0
2021-04-30,28290.0,29225.0,28290.0,28300.0,276.0
2021-05-06,29815.0,30280.0,29485.0,30170.0,505.0
2021-05-07,30190.0,30190.0,29390.0,29870.0,431.0
2021-05-10,30420.0,30420.0,29500.0,29800.0,381.0
2021-05-11,29850.0,30000.0,29500.0,30000.0,286.0
2021-05-12,29885.0,30000.0,29450.0,29785.0,64.0
2021-05-13,29535.0,29535.0,28970.0,29155.0,594.0
2021-05-14,29200.0,29600.0,28940.0,29365.0,395.0
2021-05-17,29575.0,29985.0,29395.0,29950.0,244.0
2021-05-18,30000.0,30650.0,29910.0,30325.0,367.0
2021-05-19,30000.0,30360.0,29500.0,29775.0,324.0
2021-05-20,29530.0,29940.0,29230.0,29650.0,185.0
2021-05-21,29600.0,29800.0,29100.0,29580.0,264.0
2021-05-24,29225.0,29535.0,29140.0,29535.0,134.0
2021-05-25,29490.0,29600.0,29335.0,29530.0,139.0
2021-05-26,29715.0,29865.0,29525.0,29760.0,170.0
2021-05-27,29760.0,30430.0,29585.0,30230.0,300.0
2021-05-28,30460.0,30990.0,30335.0,30990.0,483.0
2021-05-31,,,,30990.0,
2021-06-01,30000.0,31135.0,29870.0,30790.0,429.0
2021-06-02,30700.0,31075.0,30670.0,30950.0,148.0
2021-06-03,31010.0,31050.0,29935.0,30200.0,471.0
2021-06-04,30200.0,31015.0,30200.0,30800.0,335.0
2021-06-07,30580.0,30710.0,30380.0,30635.0,144.0
2021-06-08,30700.0,31470.0,30650.0,31235.0,451.0
2021-06-09,31270.0,31270.0,30910.0,31270.0,140.0
2021-06-10,31145.0,31305.0,31060.0,31300.0,63.0
2021-06-11,31400.0,31650.0,31210.0,31625.0,198.0
2021-06-15,31680.0,31680.0,30950.0,31230.0,294.0
2021-06-16,31125.0,31380.0,31015.0,31215.0,152.0
2021-06-17,31025.0,31360.0,30200.0,30250.0,310.0
2021-06-18,30155.0,30605.0,29280.0,29915.0,552.0
2021-06-21,30000.0,30730.0,29480.0,30200.0,275.0
2021-06-22,30035.0,30435.0,30005.0,30370.0,197.0
2021-06-23,30450.0,30725.0,30310.0,30425.0,377.0
2021-06-24,30350.0,30750.0,30150.0,30750.0,161.0
2021-06-25,30750.0,30940.0,30415.0,30850.0,265.0
2021-06-28,30690.0,31220.0,30650.0,31165.0,223.0
2021-06-29,31090.0,31395.0,31090.0,31360.0,154.0
2021-06-30,31375.0,31695.0,31070.0,31070.0,197.0
2021-07-01,31220.0,31365.0,31075.0,31300.0,129.0
2021-07-02,31305.0,31600.0,31110.0,31520.0,141.0
2021-07-05,31600.0,31900.0,31500.0,31665.0,182.0
2021-07-06,31665.0,32000.0,31475.0,31570.0,233.0
2021-07-07,31700.0,31805.0,31535.0,31720.0,164.0
2021-07-08,31570.0,31750.0,31485.0,31725.0,299.0
2021-07-09,31735.0,31885.0,31680.0,31750.0,195.0
2021-07-12,31800.0,32250.0,31745.0,31950.0,313.0
2021-07-13,32035.0,32495.0,32035.0,32385.0,274.0
2021-07-14,32260.0,32775.0,32200.0,32620.0,239.0
2021-07-15,32750.0,33200.0,32630.0,33115.0,267.0
2021-07-16,33225.0,33840.0,33225.0,33610.0,420.0
2021-07-19,33490.0,33700.0,33005.0,33230.0,252.0
2021-07-20,33230.0,33720.0,33205.0,33550.0,173.0
2021-07-21,33445.0,33540.0,33175.0,33540.0,242.0
2021-07-22,33345.0,34100.0,33315.0,34025.0,259.0
2021-07-23,34115.0,34700.0,34115.0,34350.0,287.0
2021-07-26,34540.0,34815.0,34100.0,34800.0,193.0
2021-07-27,34820.0,34990.0,34215.0,34290.0,226.0
2021-07-28,34380.0,34725.0,34380.0,34660.0,134.0
2021-07-29,34695.0,34955.0,34545.0,34800.0,319.0
2021-07-30,34905.0,35075.0,34610.0,34680.0,305.0
2021-08-02,34380.0,35005.0,34380.0,34845.0,173.0
2021-08-03,34935.0,34935.0,34275.0,34700.0,298.0
2021-08-04,34535.0,34750.0,34520.0,34660.0,146.0
2021-08-05,34520.0,34780.0,34475.0,34760.0,158.0
2021-08-06,34775.0,34900.0,34640.0,34720.0,165.0
2021-08-09,34525.0,34710.0,34370.0,34700.0,303.0
2021-08-10,34715.0,35300.0,34690.0,35045.0,472.0
2021-08-11,35085.0,35810.0,35085.0,35795.0,204.0
2021-08-12,35830.0,35955.0,35225.0,35275.0,173.0
2021-08-13,35290.0,35555.0,35255.0,35450.0,168.0
2021-08-16,35320.0,35750.0,35100.0,35600.0,272.0
2021-08-17,35765.0,35950.0,35600.0,35640.0,152.0
2021-08-18,35725.0,35750.0,35310.0,35350.0,238.0
2021-08-19,35565.0,35580.0,31500.0,32970.0,1094.0
2021-08-20,33475.0,33500.0,31250.0,31600.0,523.0
2021-08-23,31925.0,32900.0,31705.0,32200.0,338.0
2021-08-24,32200.0,33000.0,32200.0,32720.0,281.0
2021-08-25,32700.0,33120.0,32300.0,33000.0,152.0
2021-08-26,32675.0,33410.0,32675.0,33340.0,186.0
2021-08-27,33400.0,33710.0,33300.0,33685.0,174.0
2021-08-30,,,,33685.0,
2021-08-31,33695.0,34640.0,33695.0,33900.0,400.0
2021-09-01,33730.0,34200.0,33400.0,33400.0,196.0
2021-09-02,33450.0,33730.0,33280.0,33465.0,125.0
2021-09-03,33615.0,33615.0,32850.0,33385.0,181.0
2021-09-06,33290.0,33290.0,32660.0,32770.0,143.0
2021-09-07,32625.0,32900.0,31705.0,32010.0,313.0
2021-09-08,32000.0,32500.0,31600.0,32370.0,332.0
2021-09-09,32495.0,33525.0,32495.0,33265.0,233.0
2021-09-10,33685.0,34205.0,33005.0,33550.0,485.0
2021-09-13,33305.0,34090.0,33160.0,33500.0,193.0
2021-09-14,33590.0,33765.0,33365.0,33695.0,155.0
2021-09-15,33800.0,34075.0,33565.0,33985.0,197.0
2021-09-16,34085.0,34195.0,33830.0,34195.0,144.0
2021-09-17,34175.0,34400.0,34100.0,34240.0,206.0
2021-09-22,33980.0,35680.0,33980.0,35055.0,730.0
2021-09-23,35100.0,35710.0,34900.0,35595.0,188.0
2021-09-24,35700.0,36830.0,35700.0,36715.0,433.0
2021-09-27,36500.0,36700.0,34800.0,34910.0,493.0
2021-09-28,34805.0,35915.0,34800.0,35790.0,324.0
2021-09-29,35555.0,35895.0,35355.0,35580.0,211.0
2021-09-30,35215.0,35715.0,31305.0,33380.0,501.0
2021-10-08,35295.0,36420.0,35295.0,36290.0,410.0
2021-10-11,36490.0,36700.0,36200.0,36300.0,162.0
2021-10-12,36100.0,36580.0,35800.0,36265.0,264.0
2021-10-13,36380.0,36490.0,35850.0,36310.0,226.0
2021-10-14,36425.0,37300.0,36425.0,37160.0,314.0
2021-10-15,37150.0,37430.0,36875.0,37415.0,172.0
2021-10-18,37360.0,38150.0,37305.0,37905.0,391.0
2021-10-19,37900.0,38800.0,37555.0,37760.0,191.0
2021-10-20,37500.0,38330.0,36800.0,38330.0,244.0
2021-10-21,38250.0,38500.0,36820.0,36825.0,312.0
2021-10-22,37150.0,37975.0,36775.0,37150.0,269.0
2021-10-25,37545.0,37645.0,37000.0,37210.0,169.0
2021-10-26,37225.0,37650.0,36930.0,37650.0,150.0
2021-10-27,37685.0,37685.0,34735.0,34805.0,641.0
2021-10-28,35405.0,36040.0,34200.0,35910.0,519.0
2021-10-29,35940.0,37200.0,35500.0,37135.0,278.0
2021-11-01,37125.0,37235.0,36635.0,37235.0,120.0
2021-11-02,37100.0,37500.0,36600.0,36695.0,
2021-11-03,37095.0,37500.0,36805.0,37050.0,
2021-11-04,37170.0,37280.0,36350.0,37000.0,
2021-11-05,37000.0,37280.0,36510.0,37240.0,149.0
2021-11-08,37000.0,37545.0,36775.0,37400.0,194.0
2021-11-09,37400.0,38150.0,37050.0,37400.0,336.0
2021-11-10,37300.0,37850.0,36970.0,37150.0,
2021-11-11,37280.0,37800.0,37280.0,37740.0,138.0
2021-11-12,37750.0,38095.0,37515.0,37575.0,175.0
2021-11-15,37480.0,37700.0,37295.0,37400.0,223.0
2021-11-16,37560.0,37750.0,37400.0,37750.0,
2021-11-17,37575.0,38045.0,37540.0,37965.0,170.0
2021-11-18,37875.0,40000.0,37875.0,38500.0,362.0
2021-11-19,38700.0,38960.0,37905.0,38500.0,
2021-11-22,38430.0,39000.0,38280.0,38945.0,180.0
2021-11-23,38805.0,39000.0,38600.0,38960.0,156.0
2021-11-24,38975.0,40300.0,38920.0,39855.0,268.0
2021-11-25,39920.0,40680.0,39325.0,39875.0,225.0
2021-11-26,39475.0,39610.0,38500.0,38750.0,164.0
2021-11-29,39080.0,40000.0,38920.0,39275.0,312.0
2021-11-30,39150.0,39400.0,38850.0,38860.0,145.0
2021-12-01,39200.0,39325.0,38835.0,39280.0,151.0
2021-12-02,39050.0,39200.0,38735.0,38975.0,204.0
2021-12-03,39280.0,39400.0,39100.0,39200.0,96.0
2021-12-06,39170.0,39170.0,37980.0,38700.0,257.0
2021-12-07,38840.0,39390.0,38455.0,38700.0,185.0
2021-12-08,38850.0,39495.0,38540.0,39495.0,174.0
2021-12-09,39175.0,39890.0,39175.0,39450.0,
2021-12-10,39670.0,39685.0,39220.0,39220.0,304.0
2021-12-13,39375.0,39420.0,38615.0,39100.0,476.0
2021-12-14,39290.0,39290.0,38520.0,39100.0,196.0
2021-12-15,38605.0,38605.0,37780.0,38075.0,349.0
2021-12-16,38360.0,39080.0,38135.0,39080.0,252.0
2021-12-17,38885.0,39550.0,38290.0,38420.0,
2021-12-20,38300.0,38400.0,38150.0,38195.0,84.0
2021-12-21,38400.0,38700.0,38195.0,38700.0,119.0
2021-12-22,38700.0,38830.0,38370.0,38600.0,157.0
2021-12-23,38855.0,38900.0,38525.0,38585.0,106.0
2021-12-24,38750.0,39410.0,38715.0,39150.0,89.0
2021-12-27,,,,39150.0,
2021-12-28,,,,39150.0,
2021-12-29,39150.0,39220.0,38815.0,39125.0,187.0
2021-12-30,39250.0,39495.0,39000.0,39000.0,146.0
2021-12-31,38960.0,39300.0,38475.0,38985.0,141.0
2022-01-04,38820.0,39200.0,38220.0,39200.0,
2022-01-05,39100.0,39350.0,38900.0,39315.0,
2022-01-06,39350.0,39375.0,38750.0,39335.0,208.0
2022-01-07,39375.0,40205.0,39335.0,40000.0,404.0
2022-01-10,39800.0,40125.0,39725.0,40125.0,164.0
2022-01-11,40140.0,40700.0,40000.0,40700.0,272.0
2022-01-12,40750.0,41600.0,40750.0,41540.0,273.0
2022-01-13,41265.0,41590.0,40500.0,40600.0,218.0
2022-01-14,41000.0,41035.0,39900.0,40430.0,203.0
2022-01-17,40600.0,41360.0,40325.0,41350.0,174.0
2022-01-18,41250.0,42335.0,41250.0,42305.0,368.0
2022-01-19,42225.0,43000.0,41800.0,42940.0,351.0
2022-01-20,42905.0,44180.0,42710.0,43690.0,369.0
2022-01-21,43690.0,44200.0,43030.0,43350.0,303.0
2022-01-24,43965.0,44000.0,42100.0,42205.0,321.0
2022-01-25,42115.0,42470.0,40850.0,41480.0,480.0
2022-01-26,41550.0,42815.0,41300.0,42300.0,283.0
2022-01-27,41365.0,42910.0,41365.0,41900.0,193.0
2022-01-28,42360.0,42500.0,41515.0,41700.0,163.0
2022-02-07,42900.0,43045.0,42680.0,42960.0,191.0
2022-02-08,42960.0,43290.0,42700.0,42900.0,281.0
2022-02-09,43000.0,43500.0,42715.0,43070.0,177.0
2022-02-10,43230.0,44250.0,42965.0,44000.0,366.0
2022-02-11,43685.0,44170.0,43455.0,43800.0,194.0
2022-02-14,43455.0,44000.0,43100.0,43420.0,245.0
2022-02-15,43465.0,43835.0,43335.0,43505.0,340.0
2022-02-16,43525.0,43765.0,43505.0,43695.0,173.0
2022-02-17,43680.0,43975.0,43570.0,43950.0,223.0
2022-02-18,43950.0,44370.0,43810.0,43910.0,254.0
2022-02-21,44075.0,44230.0,43600.0,44230.0,223.0
2022-02-22,44225.0,44525.0,44225.0,44350.0,207.0
2022-02-23,44495.0,45210.0,44180.0,45100.0,457.0
2022-02-24,45100.0,45880.0,44815.0,45200.0,365.0
2022-02-25,45415.0,45420.0,44000.0,44480.0,249.0
2022-02-28,44775.0,45270.0,44775.0,45105.0,270.0
2022-03-01,45420.0,45960.0,45270.0,45880.0,368.0
2022-03-02,45600.0,46060.0,45260.0,45760.0,227.0
2022-03-03,46045.0,46640.0,45905.0,46640.0,325.0
2022-03-04,46640.0,47750.0,46320.0,47750.0,365.0
2022-03-07,47750.0,48800.0,46300.0,47500.0,498.0
2022-03-08,47000.0,51000.0,46820.0,49000.0,696.0
2022-03-09,49125.0,49500.0,39080.0,40375.0,733.0
2022-03-10,42895.0,45200.0,41575.0,43960.0,446.0
2022-03-11,43960.0,44985.0,43205.0,44250.0,236.0
2022-03-14,43120.0,44000.0,42285.0,43000.0,233.0
2022-03-15,42300.0,43335.0,42005.0,42810.0,140.0
2022-03-16,43085.0,43160.0,42130.0,42130.0,314.0
2022-03-17,42355.0,42355.0,40955.0,41840.0,370.0
2022-03-18,41935.0,42970.0,41675.0,42120.0,393.0
2022-03-21,42835.0,42875.0,41580.0,41900.0,223.0
2022-03-22,41990.0,42120.0,41280.0,41550.0,250.0
