指标名称,银行间质押式回购加权利率:7天,银行间质押式回购加权利率:1个月,成交量:银行间质押式回购,中债商业银行同业存单到期收益率(AAA):3个月,中债商业银行同业存单到期收益率(AAA):1年,中债商业银行普通债到期收益率(AAA):1年,中债商业银行普通债到期收益率(AAA):5年,同业存单:发行利率(股份制银行):3个月,同业存单:发行利率(股份制银行):1年,银行间同业拆借加权利率:7天,中国工商银行:定期存款利率:1年(整存整取),中国工商银行:活期存款利率
2014-03-20,3.5014,4.6648,6609.1783,4.8358,5.0733,5.0733,5.6173,,,3.5342,,
2014-03-21,3.5668,5.062,5804.1697,4.8798,5.1233,5.1233,5.5973,,,3.6173,,
2014-03-24,3.5785,5.2048,6808.1839,4.8898,5.1433,5.1433,5.5813,,,3.686,,
2014-03-25,3.6383,4.9378,7229.3969,4.8724,5.1433,5.1433,5.5813,5.1,,3.8498,,
2014-03-26,3.8861,4.7378,7674.4028,4.8424,5.0933,5.0933,5.5913,,,4.0116,,
2014-03-27,4.8383,4.8657,7627.993,4.8287,5.0533,5.0533,5.5913,,,4.8833,,
2014-03-28,4.22,4.6297,8585.144,4.8282,5.0133,5.0133,5.6113,,,4.2992,,
2014-03-31,4.1868,4.5911,10120.9412,4.8485,5.0221,5.0221,5.6113,,,4.3013,,
2014-04-01,4.211,4.5995,8045.5036,4.8513,4.9921,4.9921,5.6066,,,4.2258,,
2014-04-02,4.1994,4.5964,7301.8902,4.8221,4.9721,4.9721,5.6166,,,4.2544,,
2014-04-03,4.0878,4.5754,7059.509,4.8221,4.9821,4.9821,5.6666,,5.8,4.2708,,
2014-04-04,3.0166,4.5332,6654.9156,4.7721,4.9771,4.9771,5.6816,,,3.175,,
2014-04-08,3.5999,4.417,9431.6421,4.7284,4.9671,4.9671,5.6816,,,3.643,,
2014-04-09,3.6849,4.4346,7944.1009,4.6646,4.9711,4.9711,5.7116,,,3.7166,,
2014-04-10,3.7071,4.2182,7524.8718,4.6124,4.9437,4.9437,5.7116,,,3.7766,,
2014-04-11,3.7488,4.1341,7877.7018,4.6569,4.9127,4.9127,5.702,,,3.7989,,
2014-04-14,3.5238,4.0798,7568.0171,4.6014,4.9127,4.9127,5.652,,,3.634,,
2014-04-15,3.4114,4.0996,8141.4155,4.6099,4.9127,4.9127,5.622,,,3.5459,,
2014-04-16,2.7339,4.0461,8208.5858,4.5171,4.8427,4.8427,5.574,,,2.7909,,
2014-04-17,2.7385,3.7435,8559.8568,4.3546,4.7427,4.7427,5.504,,,2.9698,,
2014-04-18,2.8153,3.8457,8074.5803,4.3546,4.7327,4.7327,5.4748,,,2.8968,,
2014-04-21,2.7033,3.6977,9174.9563,4.3768,4.7227,4.7227,5.4548,,,2.8909,,
2014-04-22,3.0654,3.8888,9071.7121,4.336,4.7227,4.7227,5.4348,4.6417,,3.2517,,
2014-04-23,3.1058,4.0024,8242.888,4.3128,4.7327,4.7327,5.4248,,,3.1634,,
2014-04-24,3.5285,4.2658,7490.1071,4.3921,4.7227,4.7227,5.4148,,,3.627,,
2014-04-25,3.5095,4.2272,7059.3325,4.4026,4.7547,4.7547,5.4166,,,3.5404,,
2014-04-28,4.0197,4.5325,6892.4585,4.39,4.7447,4.7447,5.3897,,,4.1265,,
2014-04-29,4.1073,4.6733,7154.0011,4.41,4.7344,4.7344,5.4097,,,4.2278,,
2014-04-30,4.0744,4.5,6023.819,4.3875,4.7044,4.7044,5.3692,,,3.9747,,
2014-05-04,3.6334,4.3138,5890.0859,4.307,4.7044,4.7044,5.3532,,,3.6955,,
2014-05-05,3.1423,4.0309,8361.7458,4.2958,4.7444,4.7444,5.3232,,,3.2037,,
2014-05-06,3.1088,3.8924,9168.4161,4.3311,4.7444,4.7444,5.2732,4.5872,,3.1729,,
2014-05-07,3.1063,3.8087,8956.1788,4.2974,4.7,4.7,5.2232,4.644,,3.1924,,
2014-05-08,3.2034,3.7692,9023.0664,4.2474,4.67,4.67,5.1532,,,3.2673,,
2014-05-09,3.1729,3.6971,9136.2681,4.1974,4.62,4.62,5.0532,,,3.254,,
2014-05-12,3.1568,3.6578,9438.5031,4.2174,4.64,4.64,4.9948,,,3.3213,,
2014-05-13,3.1815,3.6102,9628.9492,4.23,4.6438,4.6438,5.022,4.631,,3.3061,,
2014-05-14,3.2036,3.5765,8884.0644,4.2447,4.685,4.685,5.08,,,3.2942,,
2014-05-15,3.1276,3.6806,8767.3341,4.2394,4.7067,4.7067,5.1102,4.6501,,3.1816,,
2014-05-16,3.0998,3.7344,8092.7008,4.2558,4.7081,4.7081,5.1212,,,3.1711,,
2014-05-19,3.0908,3.7356,9037.1334,4.2458,4.7232,4.7232,5.1471,,,3.1918,,
2014-05-20,3.3678,4.2444,8197.822,4.3025,4.7632,4.7632,5.1621,4.6797,,3.4845,,
2014-05-21,3.385,4.2291,6890.2102,4.2625,4.7732,4.7732,5.1621,,,3.4183,,
2014-05-22,3.4119,4.2359,6979.0552,4.2883,4.7532,4.7532,5.1627,4.7,,3.4877,,
2014-05-23,3.3793,4.1259,7229.6428,4.3142,4.7632,4.7632,5.1927,4.6501,,3.6242,,
2014-05-26,3.1998,4.0207,7932.2349,4.2942,4.7598,4.7598,5.187,,,3.365,,
2014-05-27,3.2102,3.8966,8920.1269,4.2775,4.7298,4.7298,5.1933,4.64,,3.2656,,
2014-05-28,3.2079,3.8906,9646.7152,4.2721,4.6998,4.6998,5.1933,,,3.244,,
2014-05-29,3.2431,3.8507,8714.1457,4.2596,4.6698,4.6698,5.1633,4.6598,,3.2924,,
2014-05-30,3.2417,3.8817,8309.4405,4.2546,4.6798,4.6798,5.1333,4.62,,3.3765,,
2014-06-03,3.1927,3.7071,9511.507,4.1716,4.5898,4.5898,5.0333,,,3.2796,,
2014-06-04,3.1536,3.9343,9768.6426,4.1316,4.5098,4.5098,4.9733,,,3.1986,,
2014-06-05,3.0683,3.9103,9999.1744,4.1884,4.5198,4.5198,4.9433,4.62,,3.1826,,
2014-06-06,3.1592,4.0043,9728.6063,4.2147,4.5098,4.5098,4.9333,4.63,,3.2736,,
2014-06-09,3.1344,4.1689,9503.7079,4.2447,4.5148,4.5148,4.9533,4.62,,3.1859,,
2014-06-10,3.1329,4.2881,9782.905,4.2589,4.5016,4.5016,4.9533,,,3.2675,,
2014-06-11,3.1525,4.5873,9336.8655,4.2307,4.5216,4.5216,4.9533,4.618,,3.2622,,
2014-06-12,3.1637,4.8383,9086.8712,4.2607,4.5116,4.5116,4.9433,,,3.2389,,
2014-06-13,3.0474,4.9993,8401.9244,4.3007,4.5416,4.5416,4.9633,,,3.1026,,
2014-06-16,3.0192,4.9215,8522.3038,4.3493,4.5546,4.5546,4.9733,,,3.2017,,
2014-06-17,3.0787,4.9308,10694.9824,4.4193,4.5746,4.5746,4.9933,,,3.243,,
2014-06-18,3.0943,4.9947,9230.3706,4.5193,4.6046,4.6046,4.9933,4.6501,,3.3237,,
2014-06-19,3.176,5.4754,9316.934,4.609,4.6746,4.6746,5.0133,4.6501,,3.5033,,
2014-06-20,3.4916,5.5689,8305.7481,4.6291,4.6346,4.6346,5.0033,4.6501,,3.6115,,
2014-06-23,3.4695,5.5592,8322.7701,4.557,4.6246,4.6246,5.0263,,,3.6195,,
2014-06-24,3.5169,5.4799,8873.0729,4.5562,4.6108,4.6108,5.0253,4.6501,,3.7622,,
2014-06-25,3.5972,5.467,8939.7954,4.5562,4.5958,4.5958,5.0353,4.67,,3.9929,,
2014-06-26,3.649,5.0124,9228.1244,4.5362,4.5838,4.5838,5.0444,4.6651,,3.7586,,
2014-06-27,3.8565,5.0159,9909.2135,4.5412,4.5638,4.5638,5.0344,4.6501,,3.9165,,
2014-06-30,4.0027,5.0106,10726.0528,4.5712,4.5582,4.5582,5.0544,,,3.9914,,
2014-07-01,4.4536,4.8152,9042.231,4.5712,4.5582,4.5582,5.1144,4.7,,4.4717,,
2014-07-02,3.9139,4.8934,8471.4953,4.5812,4.5682,4.5682,5.1244,,,4.1051,,
2014-07-03,3.4178,4.1112,9230.3424,4.4938,4.5482,4.5482,5.1294,,,3.5185,,
2014-07-04,3.4235,4.0457,9538.6128,4.4377,4.5482,4.5482,5.1794,,,3.4964,,
2014-07-07,3.4707,4.0713,10671.9134,4.3877,4.5682,4.5682,5.1641,,,3.5733,,
2014-07-08,3.5574,4.0532,10011.1653,4.2849,4.5582,4.5582,5.1741,,,3.663,,
2014-07-09,3.7681,4.1755,9267.6489,4.2565,4.5532,4.5532,5.2041,4.6014,,3.8867,,
2014-07-10,3.7825,4.2273,8500.5516,4.2515,4.5332,4.5332,5.1921,,,3.8922,,
2014-07-11,3.7681,4.1341,7793.5428,4.2715,4.5232,4.5232,5.1721,4.6002,4.9501,3.8043,,
2014-07-14,3.7764,4.3744,8930.9316,4.2415,4.5232,4.5232,5.1621,4.6002,,3.8981,,
2014-07-15,3.7055,4.4771,8125.5773,4.2865,4.5532,4.5532,5.1321,4.5803,,3.757,,
2014-07-16,3.7035,4.5128,8918.0137,4.3583,4.6032,4.6032,5.1565,4.5949,,3.711,,
2014-07-17,3.7077,4.7149,9361.2575,4.5171,4.7032,4.7032,5.2065,4.5803,,3.8658,,
2014-07-18,3.7561,4.9025,7837.0084,4.5771,4.7832,4.7832,5.2665,,,3.8465,,
2014-07-21,3.8472,5.1598,7989.5126,4.6471,4.8132,4.8132,5.2665,,,4.1097,,
2014-07-22,4.0031,5.5306,7488.3015,4.6271,4.8032,4.8032,5.2565,,,4.1924,,
2014-07-23,4.3024,5.3842,7577.67,4.6076,4.7732,4.7732,5.2465,,,4.5385,,
2014-07-24,4.1588,5.3542,7651.4926,4.5576,4.7332,4.7332,5.2315,4.8,,4.3794,,
2014-07-25,4.1183,4.7679,7251.6926,4.5081,4.7212,4.7212,5.2503,,,4.2651,,
2014-07-28,4.033,4.234,8045.1803,4.4445,4.7212,4.7212,5.2303,,,4.1967,,
2014-07-29,3.9865,4.1472,8091.1279,4.4645,4.7112,4.7112,5.2303,4.6801,4.96,4.0024,,
2014-07-30,3.9671,4.1624,8914.546,4.466,4.6812,4.6812,5.2103,4.6002,,3.9908,,
2014-07-31,4.0205,4.2201,8928.7287,4.4632,4.6312,4.6312,5.1903,,,4.0639,,
2014-08-01,3.8983,4.0834,9180.3037,4.4732,4.6312,4.6312,5.1623,4.6002,,3.9865,,
2014-08-04,3.81,4.0406,9594.9197,4.4376,4.6012,4.6012,5.1823,,,3.9541,,
2014-08-05,3.6618,4.2125,10172.3881,4.4576,4.5828,4.5828,5.1773,4.6002,,3.7911,,
2014-08-06,3.5607,4.3287,9245.7541,4.4299,4.5828,4.5828,5.1673,4.6002,4.85,3.5967,,
2014-08-07,3.4987,4.1121,8712.3047,4.3833,4.5528,4.5528,5.1673,4.6002,4.85,3.6634,,
2014-08-08,3.474,4.282,8549.8992,4.3633,4.5328,4.5328,5.1573,4.6002,,3.5592,,
2014-08-11,3.4252,4.1977,9440.7653,4.3561,4.5128,4.5128,5.1723,4.6002,,3.5415,,
2014-08-12,3.387,4.4244,9382.9121,4.3848,4.5228,4.5228,5.1523,,4.85,3.4216,,
2014-08-13,3.3981,4.3621,9950.3825,4.4148,4.5328,4.5328,5.1523,4.6002,4.85,3.4625,,
2014-08-14,3.3638,4.1637,9971.6492,4.4328,4.5507,4.5507,5.1023,4.6002,,3.4566,,
2014-08-15,3.3942,4.5303,8929.5407,4.4528,4.5707,4.5707,5.0723,4.6002,,3.4423,,
2014-08-18,3.2498,4.4282,9736.6508,4.4418,4.5807,4.5807,5.0923,4.6002,,3.4479,,
2014-08-19,3.2877,4.2821,8848.8008,4.4442,4.5857,4.5857,5.0823,,,3.4316,,
2014-08-20,3.4183,4.3081,8468.9311,4.4842,4.6257,4.6257,5.1023,4.6501,4.85,3.4325,,
2014-08-21,3.4453,4.2538,8667.0185,4.5074,4.6257,4.6257,5.1123,,,3.4975,,
2014-08-22,3.3936,4.2695,7612.9759,4.5059,4.6257,4.6257,5.1072,4.7,,3.5958,,
2014-08-25,3.3579,4.3844,8321.2964,4.5046,4.6357,4.6357,5.0872,4.7,,3.7556,,
2014-08-26,3.3538,4.2308,8053.7481,4.4896,4.6457,4.6457,5.0972,4.7,,3.5937,,
2014-08-27,3.5878,4.1144,8082.1706,4.5196,4.6457,4.6457,5.0915,4.7,,3.6181,,
2014-08-28,3.72,4.0759,8971.8994,4.5466,4.6357,4.6357,5.0515,4.7,,3.8059,,
2014-08-29,3.673,4.0471,9066.746,4.5666,4.6307,4.6307,5.0465,4.6801,,3.8101,,
2014-09-01,3.5556,4.1403,8718.1445,4.5421,4.6357,4.6357,5.0565,,,3.6609,,
2014-09-02,3.4865,4.1672,8863.4797,4.5121,4.6457,4.6457,5.0565,4.6801,4.9501,3.6642,,
2014-09-03,3.3896,4.1802,9350.1398,4.5021,4.6257,4.6257,5.0565,4.6767,4.9501,3.5195,,
2014-09-04,3.2836,4.0701,10645.7914,4.5021,4.6057,4.6057,5.0565,4.6601,,3.4525,,
2014-09-05,3.1979,3.9512,10876.2159,4.4621,4.6257,4.6257,5.0565,4.6734,,3.3657,,
2014-09-09,3.1564,3.8928,11547.8826,4.4621,4.6557,4.6557,5.0565,4.6589,,3.2962,,
2014-09-10,3.2251,3.9249,10608.8266,4.4821,4.6857,4.6857,5.0565,4.6643,,3.2601,,
2014-09-11,3.2786,4.11,8911.5491,4.5021,4.6857,4.6857,5.0565,4.6623,4.85,3.36,,
2014-09-12,3.2648,4.1077,8361.9123,4.5121,4.6833,4.6833,5.0565,4.6701,4.85,3.3624,,
2014-09-15,3.2778,4.1285,7894.3121,4.5221,4.6833,4.6833,5.0565,,,3.4139,,
2014-09-16,3.3278,4.2372,9064.3717,4.5521,4.6933,4.6933,5.0765,4.6641,,3.494,,
2014-09-17,3.3781,4.4504,9753.7694,4.5521,4.6933,4.6933,5.0565,4.64,,3.4502,,
2014-09-18,3.3781,4.5526,9703.7801,4.5206,4.6633,4.6633,5.0365,4.5952,4.8834,3.4377,,
2014-09-19,3.3369,4.7746,9005.4856,4.4855,4.6167,4.6167,5.0065,4.6002,4.85,3.5341,,
2014-09-22,3.2268,4.7124,9468.324,4.5026,4.6217,4.6217,5.0015,,4.8498,3.4301,,
2014-09-23,3.1383,4.2822,10352.0252,4.5174,4.6417,4.6417,5.0015,4.6006,,3.276,,
2014-09-24,3.3348,4.0676,9965.1734,4.5188,4.6517,4.6517,4.9815,4.5998,4.9501,3.7463,,
2014-09-25,3.4168,4.2844,10679.9475,4.5257,4.6516,4.6516,4.9715,4.6006,4.8001,3.4596,,
2014-09-26,3.3022,4.3507,9368.882,4.5457,4.6416,4.6416,4.9721,4.6006,,3.4713,,
2014-09-28,3.0437,4.1132,6527.6445,4.5407,4.6316,4.6316,4.9721,,,3.1991,,
2014-09-29,2.8995,4.0609,9344.4352,4.5207,4.6016,4.6016,4.9721,,,3.1872,,
2014-09-30,2.9126,4.0283,8352.0219,4.5322,4.5816,4.5816,4.9753,,,2.8083,,
2014-10-08,2.9896,3.9845,11417.3706,4.5122,4.6016,4.6016,4.9803,,,3.1554,,
2014-10-09,3.0077,4.0566,10806.6418,4.4998,4.6316,4.6316,4.9903,4.5799,,3.1036,,
2014-10-10,3.0689,4.0541,9992.3047,4.4798,4.6416,4.6416,4.9903,4.575,4.9001,3.0784,,
2014-10-11,3.0067,3.8137,7645.7962,4.3998,4.6416,4.6416,4.9903,4.5669,4.9001,3.1478,,
2014-10-13,3.059,3.9449,10622.2196,4.3802,4.6216,4.6216,5.0003,4.527,4.75,3.2868,,
2014-10-14,3.0719,3.9954,10709.163,4.3302,4.6016,4.6016,4.9603,4.5499,4.75,3.2074,,
2014-10-15,3.0574,3.8552,11336.1684,4.2502,4.5016,4.5016,4.9103,4.5202,,3.2431,,
2014-10-16,3.0247,3.8547,11010.5775,4.2502,4.4816,4.4816,4.8703,4.5201,,3.1396,,
2014-10-17,3.0002,3.8585,10753.4524,4.2302,4.4716,4.4716,4.8603,4.5001,,3.1144,,
2014-10-20,2.9731,3.9667,10697.2257,4.1302,4.4216,4.4216,4.7603,4.45,,3.1295,,
2014-10-21,2.9506,3.8731,10728.6006,4.1302,4.3816,4.3816,4.6753,4.3798,,3.2548,,
2014-10-22,2.9819,3.8787,12186.1006,4.1102,4.335,4.335,4.6853,4.2999,,3.1377,,
2014-10-23,3.0597,3.7924,12662.282,4.0733,4.285,4.285,4.6553,4.2999,4.6701,3.1437,,
2014-10-24,3.0658,3.8107,11639.5366,4.0933,4.235,4.235,4.6553,4.2999,,3.2406,,
2014-10-27,3.0884,4.0109,11598.5376,4.0833,4.235,4.235,4.6553,4.2999,,3.1614,,
2014-10-28,3.1577,4.0156,11098.6509,4.0654,4.2071,4.2071,4.6253,4.2901,,3.2042,,
2014-10-29,3.2331,4.0846,10391.1319,4.0397,4.2079,4.2079,4.5726,4.32,4.6001,3.379,,
2014-10-30,3.279,3.9846,10113.3996,3.9833,4.1593,4.1593,4.5722,4.3135,4.53,3.2563,,
2014-10-31,3.2527,3.9099,9624.4829,3.9733,4.1295,4.1295,4.5504,4.3036,4.5001,3.2849,,
2014-11-03,3.2566,3.9277,11182.4202,3.9398,4.117,4.117,4.5004,4.2699,4.48,3.3712,,
2014-11-04,3.2245,3.9216,10815.7364,3.8898,4.017,4.017,4.4404,4.2833,,3.2803,,
2014-11-05,3.1673,3.9264,11440.1503,3.8301,3.917,3.917,4.3919,4.24,4.43,3.2937,,
2014-11-06,3.1509,3.9221,10888.7423,3.8063,3.9044,3.9044,4.3641,4.1998,,3.2455,,
2014-11-07,3.1787,3.9371,7447.8542,3.8332,3.8948,3.8948,4.3267,4.1734,4.37,3.2586,,
2014-11-10,3.1453,3.95,7668.69,3.8243,3.8968,3.8968,4.2361,4.1634,4.3,3.4938,,
2014-11-11,3.1213,3.8596,8402.1304,3.7807,3.9033,3.9033,4.215,4.1601,,3.1371,,
2014-11-12,3.1295,3.9073,9576.6778,3.8026,3.9146,3.9146,4.245,4.1567,,3.3378,,
2014-11-13,3.139,3.96,12260.5536,3.839,3.9259,3.9259,4.2694,4.1534,4.3,3.1434,,
2014-11-14,3.121,3.9154,11581.7616,3.8476,3.9159,3.9159,4.3065,4.1468,,3.0712,,
2014-11-17,3.0993,3.9011,12039.8072,3.9067,3.9549,3.9549,4.3513,,4.3001,3.2234,,
2014-11-18,3.0949,4.018,11240.9643,3.9768,3.9892,3.9892,4.4213,,4.3,3.4235,,
2014-11-19,3.2054,4.2326,10586.3438,4.0521,4.0699,4.0699,4.4544,,,3.3325,,
2014-11-20,3.2814,4.28,10376.298,4.1259,4.1399,4.1399,4.5222,4.15,4.32,3.4836,,
2014-11-21,3.6553,5.0209,8576.0982,4.2441,4.2433,4.2433,4.5422,,,3.699,,
2014-11-22,,,,,,,,,,,3.0,0.35
2014-11-24,3.5052,4.4054,10150.6089,4.0623,4.1807,4.1807,4.361,,,3.816,,
2014-11-25,3.3612,4.4052,10541.4642,4.1032,4.1507,4.1507,4.3424,,,3.4719,,
2014-11-26,3.32,4.398,10394.3743,4.0867,4.1307,4.1307,4.3639,4.2001,,3.4185,,
2014-11-27,3.3955,4.3592,10353.8251,4.1435,4.1445,4.1445,4.374,4.2601,4.4501,3.4697,,
2014-11-28,3.4814,4.5794,10079.9416,4.2443,4.1445,4.1445,4.374,,,3.5418,,
2014-12-01,3.3974,4.3062,9790.7707,4.2196,4.1895,4.1895,4.3556,,4.4501,3.6421,,
2014-12-02,3.4244,4.9709,9921.3076,4.267,4.1861,4.1861,4.3909,4.2752,,3.6203,,
2014-12-03,3.4529,4.4213,10487.2958,4.3439,4.1891,4.1891,4.4948,4.2902,,3.5231,,
2014-12-04,3.4582,4.8462,10295.8064,4.4671,4.3068,4.3068,4.5981,4.3002,,3.601,,
2014-12-05,3.4215,4.8995,10688.1079,4.5493,4.4075,4.4075,4.6888,,4.55,3.4537,,
2014-12-08,3.4773,4.9997,10457.6907,4.6444,4.4706,4.4706,4.7702,,4.45,3.6393,,
2014-12-09,3.5719,5.4183,11227.6211,5.0556,4.7573,4.7573,4.9794,4.3201,,3.9178,,
2014-12-10,3.6448,5.3782,10168.1985,4.9489,4.7573,4.7573,5.0194,,,3.911,,
2014-12-11,3.8101,5.6725,10155.5226,4.6229,4.6573,4.6573,4.9134,4.9798,,4.0039,,
2014-12-12,3.745,5.8724,10168.2127,4.6429,4.6887,4.6887,4.8949,4.9166,4.8534,3.9348,,
2014-12-15,3.6842,6.1716,10559.9896,4.7757,4.7171,4.7171,4.8671,4.9798,,3.7482,,
2014-12-16,3.6128,6.2529,9880.3909,4.9017,4.7077,4.7077,4.9113,5.1501,,4.1006,,
2014-12-17,4.0317,6.7608,8343.5848,4.9455,4.8108,4.8108,4.9297,5.4999,,4.811,,
2014-12-18,5.6066,7.408499999999999,7699.0746,5.1542,4.8008,4.8008,4.9142,5.4999,5.2,5.6535,,
2014-12-19,6.076099999999999,7.677,7388.9238,5.4322,4.7783,4.7783,4.8842,,,6.1414,,
2014-12-22,6.383100000000001,8.2232,7222.4023,5.2236,4.6827,4.6827,4.8642,,,6.2606,,
2014-12-23,5.5518,7.9792,9094.1563,5.1662,4.6327,4.6327,4.8142,,,5.7551,,
2014-12-24,5.0608,7.513,9907.4079,5.0979,4.5895,4.5895,4.7382,,5.2,5.2477,,
2014-12-25,4.8984,6.8256,9744.3206,4.9515,4.5695,4.5695,4.7182,,,5.097,,
2014-12-26,4.734,5.4172,9055.7498,4.9515,4.5495,4.5495,4.7082,,,4.8701,,
2014-12-29,4.6741,5.3826,10931.9716,4.9674,4.5695,4.5695,4.6933,5.5003,4.95,4.968,,
2014-12-30,4.7472,5.917699999999999,10422.1475,4.9397,4.5495,4.5495,4.6733,5.5003,,4.8318,,
2014-12-31,5.0728,5.7483,8292.4727,4.9292,4.5395,4.5395,4.6533,,5.05,4.8928,,
2015-01-04,4.8395,5.0411,5519.5304,4.8855,4.5367,4.5367,4.6577,,,4.8276,,
2015-01-05,4.4034,5.0312,8320.4,4.8636,4.5267,4.5267,4.6477,5.3253,,4.725,,
2015-01-06,4.0002,4.6858,10403.757,4.8173,4.4688,4.4688,4.6177,5.0002,5.1001,4.3117,,
2015-01-07,3.8552,4.6679,10860.3768,4.8132,4.4577,4.4577,4.6,4.8901,4.9501,3.9453,,
2015-01-08,3.736,4.5479,10455.7207,4.7963,4.447,4.447,4.6,4.8269,4.85,3.9529,,
2015-01-09,3.7821,4.7378,9769.0759,4.7701,4.4373,4.4373,4.57,4.8801,,4.1546,,
2015-01-12,3.8405,5.1109,10589.1143,4.746,4.4157,4.4157,4.5427,4.8901,4.85,4.0502,,
2015-01-13,3.8546,5.0163,10591.7447,4.6793,4.3893,4.3893,4.5127,4.9,4.9,3.9627,,
2015-01-14,3.8485,4.6675,10593.5685,4.6228,4.3608,4.3608,4.4257,4.9,4.9,3.9714,,
2015-01-15,3.8628,4.6945,10755.9766,4.4913,4.3508,4.3508,4.4057,4.8801,,4.0048,,
2015-01-16,3.8817,4.7486,11478.9528,4.4113,4.3208,4.3208,4.3657,4.8801,,3.9988,,
2015-01-19,3.761,5.1024,11122.3131,4.4416,4.2708,4.2708,4.3457,4.8901,,3.9869,,
2015-01-20,3.8668,5.3296,11202.9723,4.4556,4.2733,4.2733,4.3557,4.9,,3.7722,,
2015-01-21,4.1325,5.4373,9574.2174,4.4875,4.3033,4.3033,4.3307,4.92,,4.5098,,
2015-01-22,4.1832,5.3385,9100.0539,4.4579,4.3233,4.3233,4.3407,4.9432,,4.1605,,
2015-01-23,3.9372,4.9347,9336.6568,4.4879,4.3225,4.3225,4.3439,4.9399,,4.1528,,
2015-01-26,3.9239,4.9744,10801.0199,4.485,4.311,4.311,4.354,4.9499,,4.0034,,
2015-01-27,3.909,5.0754,10867.6418,4.475,4.295,4.295,4.3536,4.9499,4.85,3.9416,,
2015-01-28,3.9839,5.1891,10888.4496,4.5434,4.3149,4.3149,4.3695,4.9499,,4.2093,,
2015-01-29,4.1634,5.2675,9984.6087,4.6423,4.3686,4.3686,4.3695,5.055,,4.3646,,
2015-01-30,4.3438,5.5014,10322.5396,4.6441,4.3987,4.3987,4.3655,5.0551,,4.2511,,
2015-02-02,4.5145,5.7433,10749.8135,4.7168,4.4311,4.4311,4.3855,5.1001,,4.6157,,
2015-02-03,4.5804,5.947,10411.0365,4.6827,4.4511,4.4511,4.4155,5.1001,,4.3829,,
2015-02-04,4.595,5.8915,10818.0278,4.7081,4.4612,4.4612,4.4055,5.1501,,4.5914,,
2015-02-05,4.4411,5.5309,10317.8198,4.555,4.3611,4.3611,4.3855,4.9001,5.0,4.6282,,
2015-02-06,4.4097,5.5343,10720.5465,4.5797,4.3661,4.3661,4.3855,4.8001,,4.5547,,
2015-02-09,4.4027,5.18,12961.2935,4.5684,4.3562,4.3562,4.3558,4.8241,,4.5988,,
2015-02-10,4.4079,5.4405,13303.2498,4.5631,4.3401,4.3401,4.3105,4.8501,,4.7089,,
2015-02-11,4.5596,5.4903,12953.6237,4.6491,4.3,4.3,4.2804,4.8668,4.95,4.5512,,
2015-02-12,4.6606,5.5596,11571.2507,4.6023,4.2741,4.2741,4.2517,4.8868,4.97,4.8656,,
2015-02-13,4.7202,5.5623,10511.7968,4.5823,4.2607,4.2607,4.218,4.8834,4.95,4.8305,,
2015-02-15,4.7159,5.3908,6605.7011,4.6023,4.2632,4.2632,4.228,4.8702,,4.8479,,
2015-02-16,4.912,5.788,7992.9523,4.5845,4.242,4.242,4.178,,,4.9941,,
2015-02-17,4.826,5.4233,3988.9252,4.55,4.222,4.222,4.158,,,4.7633,,
2015-02-25,4.7725,5.0642,8707.5264,4.56,4.222,4.222,4.138,,,4.8725,,
2015-02-26,4.7353,5.056,8494.0983,4.548,4.2204,4.2204,4.1541,4.9001,4.85,5.0842,,
2015-02-27,4.9562,5.1945,7557.1717,4.5298,4.2304,4.2304,4.1731,4.9202,,5.1648,,
2015-02-28,4.8376,5.3041,4496.6154,4.5116,4.2264,4.2264,4.1731,4.9501,4.9,4.8713,,
2015-03-01,,,,,,,,,,,2.75,0.35
2015-03-02,4.8172,5.2928,9526.7218,4.5183,4.2304,4.2304,4.1731,4.9451,4.875,4.9665,,
2015-03-03,4.8137,5.3246,8597.8503,4.5514,4.2644,4.2644,4.2235,4.9601,4.88,4.9688,,
2015-03-04,4.7466,5.3518,9454.5331,4.5834,4.324,4.324,4.2285,4.9253,4.8867,4.9152,,
2015-03-05,4.7913,5.3675,9646.7707,4.569,4.3623,4.3623,4.2785,4.9301,4.8951,4.9003,,
2015-03-06,4.8446,5.2696,9995.8005,4.5745,4.3823,4.3823,4.3015,4.9501,4.93,5.155,,
2015-03-09,4.8468,5.1852,10637.4134,4.5791,4.4123,4.4123,4.3215,4.9799,4.92,5.2036,,
2015-03-10,4.8221,5.1318,11593.3569,4.564,4.4123,4.4123,4.3515,4.9999,5.0501,5.0676,,
2015-03-11,4.7583,5.1998,11206.7193,4.6024,4.3813,4.3813,4.3215,5.15,4.97,5.1695,,
2015-03-12,4.7678,5.2596,11439.4356,4.5654,4.3291,4.3291,4.3078,,4.9767,5.0132,,
2015-03-13,4.7206,5.0829,11205.9139,4.6205,4.3191,4.3191,4.342,,5.0401,5.1758,,
2015-03-16,4.6615,5.0523,12056.6616,4.6205,4.35,4.35,4.3443,5.15,5.0401,4.9759,,
2015-03-17,4.6411,5.2741,11719.0554,4.5899,4.3696,4.3696,4.3743,5.15,5.0,4.8432,,
2015-03-18,4.5952,5.258,11465.1947,4.6113,4.3844,4.3844,4.4143,5.15,4.9951,4.9261,,
2015-03-19,4.4113,5.0756,12037.7448,4.6133,4.3958,4.3958,4.4333,5.1167,5.0251,4.6386,,
2015-03-20,4.2253,5.1047,11468.6886,4.5771,4.3943,4.3943,4.4333,5.15,5.0,4.5343,,
