,RU.SHF_open,RU.SHF_high,RU.SHF_low,RU.SHF_close,RU.SHF_volume
2019-08-16,11365.0,11460.0,11320.0,11375.0,220910.0
2019-08-19,11405.0,11640.0,11395.0,11635.0,361568.0
2019-08-20,11615.0,11670.0,11535.0,11565.0,207906.0
2019-08-21,11545.0,11555.0,11345.0,11390.0,277886.0
2019-08-22,11390.0,11470.0,11305.0,11435.0,220890.0
2019-08-23,11445.0,11455.0,11360.0,11385.0,161364.0
2019-08-26,11355.0,11525.0,11200.0,11500.0,396956.0
2019-08-27,11500.0,11585.0,11465.0,11535.0,256626.0
2019-08-28,11565.0,11820.0,11480.0,11680.0,628020.0
2019-08-29,11660.0,11750.0,11620.0,11640.0,250836.0
2019-08-30,11675.0,11870.0,11655.0,11815.0,471432.0
2019-09-02,11820.0,11960.0,11675.0,11750.0,451206.0
2019-09-03,11750.0,11935.0,11700.0,11935.0,352848.0
2019-09-04,11905.0,12170.0,11830.0,12110.0,569164.0
2019-09-05,12115.0,12185.0,12010.0,12060.0,382054.0
2019-09-06,12080.0,12210.0,11875.0,11930.0,520226.0
2019-09-09,11930.0,12080.0,11895.0,12070.0,323236.0
2019-09-10,12065.0,12085.0,11920.0,12055.0,328278.0
2019-09-11,12045.0,12060.0,11880.0,12000.0,352868.0
2019-09-12,11985.0,12020.0,11885.0,11915.0,298646.0
2019-09-16,12050.0,12145.0,11935.0,12035.0,322068.0
2019-09-17,12050.0,12260.0,12005.0,12060.0,445458.0
2019-09-18,12035.0,12065.0,11850.0,11905.0,322842.0
2019-09-19,11910.0,11970.0,11805.0,11815.0,303578.0
2019-09-20,11815.0,11875.0,11725.0,11870.0,331604.0
2019-09-23,11895.0,12075.0,11850.0,12000.0,354250.0
2019-09-24,11990.0,12020.0,11835.0,11835.0,244266.0
2019-09-25,11835.0,11865.0,11735.0,11745.0,277638.0
2019-09-26,11745.0,11830.0,11615.0,11645.0,330810.0
2019-09-27,11660.0,11660.0,11360.0,11425.0,457128.0
2019-09-30,11450.0,11545.0,11425.0,11470.0,183922.0
2019-10-08,11380.0,11510.0,11330.0,11430.0,129596.0
2019-10-09,11420.0,11570.0,11405.0,11520.0,224678.0
2019-10-10,11520.0,11625.0,11470.0,11620.0,238094.0
2019-10-11,11620.0,11640.0,11550.0,11615.0,211310.0
2019-10-14,11600.0,11765.0,11540.0,11695.0,341942.0
2019-10-15,11690.0,11705.0,11515.0,11530.0,233428.0
2019-10-16,11520.0,11625.0,11495.0,11530.0,244948.0
2019-10-17,11525.0,11680.0,11500.0,11565.0,291224.0
2019-10-18,11580.0,11840.0,11560.0,11765.0,385744.0
2019-10-21,11750.0,11780.0,11660.0,11725.0,237612.0
2019-10-22,11720.0,11920.0,11710.0,11845.0,423546.0
2019-10-23,11840.0,11990.0,11805.0,11840.0,407000.0
2019-10-24,11815.0,11880.0,11755.0,11825.0,248778.0
2019-10-25,11815.0,11915.0,11770.0,11855.0,255244.0
2019-10-28,11845.0,11950.0,11675.0,11710.0,403078.0
2019-10-29,11715.0,11800.0,11695.0,11790.0,178690.0
2019-10-30,11780.0,11965.0,11755.0,11955.0,364406.0
2019-10-31,11940.0,12095.0,11890.0,12015.0,455718.0
2019-11-01,11990.0,12010.0,11805.0,11885.0,312826.0
2019-11-04,11880.0,11945.0,11820.0,11825.0,253116.0
2019-11-05,11825.0,12210.0,11820.0,12200.0,587438.0
2019-11-06,12190.0,12255.0,12085.0,12110.0,337694.0
2019-11-07,12120.0,12280.0,12030.0,12105.0,511744.0
2019-11-08,12155.0,12165.0,11915.0,11970.0,439094.0
2019-11-11,11970.0,12085.0,11925.0,11935.0,326686.0
2019-11-12,11935.0,12110.0,11835.0,12080.0,393556.0
2019-11-13,12060.0,12155.0,11990.0,12035.0,333796.0
2019-11-14,12000.0,12200.0,11985.0,12190.0,329338.0
2019-11-15,12200.0,12210.0,11900.0,11910.0,395736.0
2019-11-18,11915.0,12125.0,11870.0,12100.0,299706.0
2019-11-19,12100.0,12165.0,11980.0,12130.0,325566.0
2019-11-20,12130.0,12605.0,12050.0,12530.0,627292.0
2019-11-21,12500.0,12650.0,12460.0,12595.0,521402.0
2019-11-22,12575.0,12845.0,12555.0,12625.0,635880.0
2019-11-25,12620.0,12940.0,12620.0,12800.0,519482.0
2019-11-26,12825.0,12855.0,12450.0,12585.0,532616.0
2019-11-27,12720.0,12805.0,12620.0,12650.0,200240.0
2019-11-28,12670.0,12760.0,12585.0,12665.0,233438.0
2019-11-29,12655.0,12680.0,12505.0,12575.0,250556.0
2019-12-02,12570.0,12800.0,12535.0,12640.0,340634.0
2019-12-03,12650.0,12770.0,12565.0,12745.0,339930.0
2019-12-04,12725.0,12895.0,12590.0,12860.0,509848.0
2019-12-05,12850.0,13380.0,12800.0,13200.0,699380.0
2019-12-06,13210.0,13300.0,13160.0,13280.0,446046.0
2019-12-09,13300.0,13455.0,13115.0,13200.0,691280.0
2019-12-10,13190.0,13350.0,13150.0,13230.0,488552.0
2019-12-11,13205.0,13290.0,13055.0,13275.0,486948.0
2019-12-12,13260.0,13335.0,13150.0,13250.0,425906.0
2019-12-13,13235.0,13435.0,13090.0,13120.0,804586.0
2019-12-16,13145.0,13185.0,13005.0,13090.0,532678.0
2019-12-17,13075.0,13275.0,13055.0,13265.0,441370.0
2019-12-18,13265.0,13290.0,13020.0,13050.0,433132.0
2019-12-19,13030.0,13075.0,12700.0,12780.0,716764.0
2019-12-20,12800.0,12880.0,12760.0,12805.0,351114.0
2019-12-23,12800.0,12850.0,12680.0,12715.0,427790.0
2019-12-24,12715.0,12845.0,12690.0,12810.0,326128.0
2019-12-25,12790.0,12885.0,12770.0,12820.0,339926.0
2019-12-26,12800.0,12835.0,12615.0,12810.0,386074.0
2019-12-27,12810.0,12945.0,12795.0,12850.0,428046.0
2019-12-30,12830.0,13115.0,12815.0,12985.0,562898.0
2019-12-31,12995.0,13045.0,12905.0,12960.0,314444.0
2020-01-02,12980.0,13150.0,12775.0,12805.0,243809.0
2020-01-03,12815.0,12925.0,12770.0,12810.0,183461.0
2020-01-06,12810.0,13095.0,12800.0,13095.0,222255.0
2020-01-07,13100.0,13195.0,13020.0,13185.0,237779.0
2020-01-08,13165.0,13250.0,13070.0,13190.0,218298.0
2020-01-09,13190.0,13215.0,12930.0,12965.0,203675.0
2020-01-10,13005.0,13100.0,12970.0,13100.0,108012.0
2020-01-13,13080.0,13400.0,13075.0,13365.0,229875.0
2020-01-14,13370.0,13425.0,13135.0,13250.0,214612.0
2020-01-15,13250.0,13335.0,13100.0,13195.0,193268.0
2020-01-16,13170.0,13245.0,13060.0,13150.0,146143.0
2020-01-17,13150.0,13320.0,13055.0,13075.0,257498.0
2020-01-20,13100.0,13125.0,12865.0,12895.0,213476.0
2020-01-21,12915.0,12945.0,12565.0,12620.0,241693.0
2020-01-22,12615.0,12670.0,11980.0,12420.0,255646.0
2020-01-23,12450.0,12480.0,12030.0,12085.0,172679.0
2020-02-03,11145.0,11145.0,11145.0,11145.0,20732.0
2020-02-04,10300.0,11145.0,10280.0,11040.0,216238.0
2020-02-05,11085.0,11370.0,11050.0,11215.0,178672.0
2020-02-06,11370.0,11385.0,11195.0,11340.0,126861.0
2020-02-07,11295.0,11415.0,11230.0,11330.0,129023.0
2020-02-10,11270.0,11425.0,11250.0,11345.0,132028.0
2020-02-11,11390.0,11560.0,11340.0,11500.0,177578.0
2020-02-12,11550.0,11570.0,11340.0,11450.0,170421.0
2020-02-13,11460.0,11535.0,11390.0,11430.0,146664.0
2020-02-14,11445.0,11490.0,11320.0,11485.0,167932.0
2020-02-17,11500.0,11700.0,11460.0,11685.0,177393.0
2020-02-18,11650.0,11730.0,11570.0,11640.0,139657.0
2020-02-19,11620.0,11685.0,11575.0,11600.0,112692.0
2020-02-20,11650.0,11740.0,11545.0,11690.0,137190.0
2020-02-21,11690.0,11830.0,11675.0,11720.0,159552.0
2020-02-24,11630.0,11630.0,11350.0,11400.0,173038.0
2020-02-25,11250.0,11605.0,11220.0,11545.0,147898.0
2020-02-26,11460.0,11495.0,11310.0,11325.0,132466.0
2020-02-27,11300.0,11395.0,11230.0,11235.0,124001.0
2020-02-28,11100.0,11100.0,10535.0,10550.0,316663.0
2020-03-02,10575.0,11080.0,10550.0,10990.0,222041.0
2020-03-03,11150.0,11255.0,10965.0,11025.0,167552.0
2020-03-04,10955.0,11065.0,10920.0,11060.0,132752.0
2020-03-05,11095.0,11185.0,11070.0,11120.0,120315.0
2020-03-06,11040.0,11050.0,10845.0,10900.0,162643.0
2020-03-09,10265.0,10465.0,10165.0,10290.0,225125.0
2020-03-10,10500.0,10775.0,10395.0,10700.0,233928.0
2020-03-11,10775.0,10785.0,10515.0,10525.0,143481.0
2020-03-12,10525.0,10565.0,10230.0,10460.0,235724.0
2020-03-13,10320.0,10560.0,10090.0,10540.0,249160.0
2020-03-16,10440.0,10495.0,10290.0,10310.0,146199.0
2020-03-17,10310.0,10400.0,10165.0,10335.0,179196.0
2020-03-18,10295.0,10470.0,9930.0,9965.0,251311.0
2020-03-19,9970.0,10030.0,9395.0,9680.0,268947.0
2020-03-20,10200.0,10250.0,9950.0,10055.0,139621.0
2020-03-23,9650.0,9800.0,9555.0,9630.0,151006.0
2020-03-24,9800.0,9910.0,9600.0,9760.0,191502.0
2020-03-25,9900.0,9955.0,9760.0,9915.0,170093.0
2020-03-26,9800.0,10050.0,9735.0,9855.0,238425.0
2020-03-27,9890.0,9965.0,9690.0,9700.0,207255.0
2020-03-30,9500.0,9560.0,9380.0,9475.0,200002.0
2020-03-31,9605.0,9745.0,9580.0,9680.0,180615.0
2020-04-01,9640.0,9750.0,9470.0,9480.0,182378.0
2020-04-02,9450.0,9820.0,9360.0,9745.0,246010.0
2020-04-03,9850.0,9880.0,9610.0,9670.0,176485.0
2020-04-07,9880.0,9940.0,9790.0,9865.0,164249.0
2020-04-08,9795.0,10245.0,9740.0,10070.0,314869.0
2020-04-09,10130.0,10195.0,10065.0,10100.0,155541.0
2020-04-10,10015.0,10170.0,9930.0,10140.0,193076.0
2020-04-13,10200.0,10260.0,9910.0,9940.0,215296.0
2020-04-14,9960.0,10085.0,9930.0,10060.0,173060.0
2020-04-15,10030.0,10125.0,9990.0,10035.0,171842.0
2020-04-16,10055.0,10075.0,9860.0,9880.0,184592.0
2020-04-17,9970.0,10130.0,9970.0,10050.0,188566.0
2020-04-20,10050.0,10260.0,9955.0,10140.0,256783.0
2020-04-21,10050.0,10130.0,9710.0,9800.0,295491.0
2020-04-22,9645.0,9760.0,9580.0,9715.0,222499.0
2020-04-23,9830.0,10035.0,9780.0,10025.0,263661.0
2020-04-24,9995.0,10060.0,9930.0,9960.0,182003.0
2020-04-27,9910.0,10130.0,9870.0,9935.0,224939.0
2020-04-28,9930.0,9940.0,9730.0,9890.0,209509.0
2020-04-29,9930.0,10000.0,9825.0,9850.0,140676.0
2020-04-30,9940.0,10025.0,9915.0,9965.0,154280.0
2020-05-06,10025.0,10345.0,9950.0,10300.0,218057.0
2020-05-07,10250.0,10475.0,10225.0,10380.0,312489.0
2020-05-08,10405.0,10485.0,10265.0,10345.0,240327.0
2020-05-11,10345.0,10465.0,10275.0,10335.0,235252.0
2020-05-12,10310.0,10440.0,10190.0,10235.0,282443.0
2020-05-13,10265.0,10315.0,10080.0,10245.0,229805.0
2020-05-14,10255.0,10280.0,10090.0,10140.0,172770.0
2020-05-15,10130.0,10355.0,10115.0,10295.0,209449.0
2020-05-18,10295.0,10365.0,10175.0,10245.0,215057.0
2020-05-19,10260.0,10530.0,10255.0,10330.0,342677.0
2020-05-20,10330.0,10485.0,10320.0,10420.0,228043.0
2020-05-21,10450.0,10580.0,10360.0,10435.0,331053.0
2020-05-22,10435.0,10445.0,10130.0,10190.0,304318.0
2020-05-25,10220.0,10280.0,10170.0,10240.0,187662.0
2020-05-26,10245.0,10340.0,10205.0,10325.0,214167.0
2020-05-27,10335.0,10360.0,10220.0,10250.0,202467.0
2020-05-28,10265.0,10300.0,10150.0,10270.0,229481.0
2020-05-29,10260.0,10290.0,10110.0,10165.0,236045.0
2020-06-01,10150.0,10345.0,10120.0,10315.0,272063.0
2020-06-02,10305.0,10415.0,10265.0,10300.0,208059.0
2020-06-03,10300.0,10445.0,10300.0,10430.0,217901.0
2020-06-04,10415.0,10415.0,10225.0,10290.0,208263.0
2020-06-05,10295.0,10670.0,10290.0,10645.0,437844.0
2020-06-08,10700.0,10740.0,10565.0,10600.0,273384.0
2020-06-09,10590.0,10685.0,10530.0,10640.0,250770.0
2020-06-10,10600.0,10640.0,10560.0,10585.0,177934.0
2020-06-11,10590.0,10710.0,10475.0,10545.0,332496.0
2020-06-12,10500.0,10510.0,10260.0,10375.0,285076.0
2020-06-15,10420.0,10445.0,10200.0,10210.0,243558.0
2020-06-16,10220.0,10375.0,10205.0,10335.0,164665.0
2020-06-17,10360.0,10385.0,10240.0,10325.0,168816.0
2020-06-18,10345.0,10350.0,10255.0,10315.0,145493.0
2020-06-19,10340.0,10485.0,10290.0,10475.0,223043.0
2020-06-22,10480.0,10505.0,10325.0,10350.0,170786.0
2020-06-23,10390.0,10440.0,10315.0,10400.0,165038.0
2020-06-24,10405.0,10420.0,10325.0,10325.0,115817.0
2020-06-29,10235.0,10280.0,10050.0,10060.0,233061.0
2020-06-30,10140.0,10240.0,10095.0,10180.0,141059.0
2020-07-01,10195.0,10260.0,10150.0,10225.0,135218.0
2020-07-02,10215.0,10415.0,10195.0,10375.0,191086.0
2020-07-03,10365.0,10490.0,10360.0,10485.0,166411.0
2020-07-06,10485.0,10630.0,10420.0,10610.0,219166.0
2020-07-07,10610.0,10690.0,10525.0,10540.0,244281.0
2020-07-08,10550.0,10755.0,10520.0,10650.0,273197.0
2020-07-09,10665.0,10815.0,10640.0,10690.0,302954.0
2020-07-10,10680.0,10740.0,10470.0,10495.0,256371.0
2020-07-13,10500.0,10675.0,10495.0,10600.0,242603.0
2020-07-14,10600.0,10690.0,10495.0,10600.0,218451.0
2020-07-15,10580.0,10700.0,10535.0,10640.0,229425.0
2020-07-16,10655.0,10785.0,10455.0,10535.0,380840.0
2020-07-17,10550.0,10680.0,10530.0,10610.0,261260.0
2020-07-20,10615.0,10650.0,10470.0,10505.0,221753.0
2020-07-21,10510.0,10715.0,10510.0,10680.0,236570.0
2020-07-22,10700.0,10825.0,10610.0,10660.0,417959.0
2020-07-23,10640.0,10645.0,10530.0,10615.0,215129.0
2020-07-24,10610.0,10750.0,10510.0,10535.0,329680.0
2020-07-27,10580.0,10725.0,10565.0,10670.0,245120.0
2020-07-28,10680.0,10780.0,10610.0,10690.0,303861.0
2020-07-29,10690.0,10865.0,10660.0,10855.0,328176.0
2020-07-30,10870.0,11145.0,10855.0,10885.0,633591.0
2020-07-31,10900.0,10930.0,10660.0,10840.0,357892.0
2020-08-03,10830.0,10905.0,10750.0,10860.0,202921.0
2020-08-04,10870.0,10910.0,10795.0,10825.0,134315.0
2020-08-05,10810.0,10895.0,10765.0,10895.0,117206.0
2020-08-06,12250.0,12465.0,12115.0,12450.0,333974.0
2020-08-07,12450.0,12700.0,12390.0,12535.0,641154.0
2020-08-10,12515.0,12585.0,12335.0,12415.0,366475.0
2020-08-11,12440.0,12515.0,12240.0,12365.0,317606.0
2020-08-12,12385.0,12445.0,12150.0,12315.0,367663.0
2020-08-13,12350.0,12385.0,12240.0,12275.0,222002.0
2020-08-14,12290.0,12470.0,12265.0,12435.0,283748.0
2020-08-17,12440.0,12515.0,12305.0,12475.0,283537.0
2020-08-18,12475.0,12555.0,12390.0,12440.0,248211.0
2020-08-19,12455.0,12515.0,12350.0,12410.0,264346.0
2020-08-20,12415.0,12435.0,12270.0,12360.0,264450.0
2020-08-21,12360.0,12425.0,12280.0,12380.0,221110.0
2020-08-24,12360.0,12695.0,12280.0,12675.0,453041.0
2020-08-25,12680.0,12720.0,12495.0,12545.0,338016.0
2020-08-26,12570.0,12670.0,12525.0,12575.0,226525.0
2020-08-27,12585.0,12800.0,12550.0,12615.0,372133.0
2020-08-28,12620.0,12700.0,12530.0,12660.0,276200.0
2020-08-31,12715.0,12910.0,12660.0,12810.0,457861.0
2020-09-01,12830.0,12850.0,12710.0,12820.0,228582.0
2020-09-02,12820.0,12915.0,12760.0,12830.0,273963.0
2020-09-03,12775.0,12785.0,12560.0,12595.0,346905.0
2020-09-04,12595.0,12655.0,12390.0,12580.0,323305.0
2020-09-07,12580.0,12610.0,12420.0,12465.0,289453.0
2020-09-08,12475.0,12585.0,12460.0,12510.0,183719.0
2020-09-09,12450.0,12450.0,12065.0,12120.0,455453.0
2020-09-10,12190.0,12290.0,12175.0,12200.0,237012.0
2020-09-11,12220.0,12250.0,12140.0,12210.0,214244.0
2020-09-14,12195.0,12355.0,12175.0,12335.0,216056.0
2020-09-15,12340.0,12445.0,12315.0,12360.0,215555.0
2020-09-16,12385.0,12490.0,12315.0,12475.0,258535.0
2020-09-17,12475.0,12495.0,12335.0,12360.0,238225.0
2020-09-18,12360.0,12560.0,12300.0,12550.0,245956.0
2020-09-21,12515.0,12675.0,12500.0,12615.0,265006.0
2020-09-22,12570.0,12590.0,12220.0,12400.0,397662.0
2020-09-23,12440.0,12495.0,12235.0,12320.0,297247.0
2020-09-24,12335.0,12445.0,12270.0,12390.0,339344.0
2020-09-25,12390.0,12770.0,12335.0,12635.0,494975.0
2020-09-28,12600.0,12730.0,12585.0,12675.0,279792.0
2020-09-29,12675.0,12725.0,12545.0,12625.0,223870.0
2020-09-30,12615.0,12650.0,12350.0,12350.0,293313.0
2020-10-09,12600.0,12975.0,12580.0,12900.0,267893.0
2020-10-12,12895.0,13275.0,12850.0,13165.0,340262.0
2020-10-13,13185.0,13275.0,13065.0,13205.0,242764.0
2020-10-14,13205.0,13440.0,13200.0,13360.0,388046.0
2020-10-15,13365.0,13485.0,13260.0,13320.0,339321.0
2020-10-16,13250.0,13860.0,13130.0,13825.0,552453.0
2020-10-19,13860.0,14370.0,13840.0,14075.0,718935.0
2020-10-20,14160.0,14705.0,13925.0,14690.0,641276.0
2020-10-21,14705.0,15060.0,14645.0,14750.0,959472.0
2020-10-22,14785.0,15050.0,14540.0,14860.0,895010.0
2020-10-23,15000.0,15050.0,14675.0,14840.0,882796.0
2020-10-26,14905.0,15620.0,14765.0,15350.0,943789.0
2020-10-27,15585.0,15815.0,15420.0,15725.0,1034137.0
2020-10-28,15875.0,16535.0,15815.0,16535.0,1160942.0
2020-10-29,16550.0,16635.0,15660.0,15770.0,1601508.0
2020-10-30,15480.0,16630.0,15390.0,15680.0,1992002.0
2020-11-02,15735.0,16030.0,15200.0,15255.0,1616975.0
2020-11-03,15250.0,15490.0,15020.0,15095.0,1062165.0
2020-11-04,15165.0,15190.0,14655.0,14845.0,1254516.0
2020-11-05,14910.0,15210.0,14765.0,15010.0,1016783.0
2020-11-06,15220.0,15285.0,14715.0,14745.0,735057.0
2020-11-09,14735.0,14840.0,14030.0,14240.0,1197597.0
2020-11-10,14495.0,14495.0,13780.0,13920.0,1055171.0
2020-11-11,13960.0,14220.0,13875.0,14145.0,809144.0
2020-11-12,14155.0,14530.0,14035.0,14490.0,745492.0
2020-11-13,14465.0,14615.0,14295.0,14385.0,696566.0
2020-11-16,14420.0,14720.0,14305.0,14655.0,620598.0
2020-11-17,14680.0,14830.0,14320.0,14365.0,629978.0
2020-11-18,14310.0,14345.0,14080.0,14135.0,557434.0
2020-11-19,14200.0,14480.0,14115.0,14335.0,518068.0
2020-11-20,14260.0,14500.0,14195.0,14230.0,426161.0
2020-11-23,14300.0,14685.0,14260.0,14610.0,408622.0
2020-11-24,14595.0,14690.0,14370.0,14675.0,411179.0
2020-11-25,14680.0,14845.0,14590.0,14735.0,418138.0
2020-11-26,14780.0,14780.0,14540.0,14575.0,316605.0
2020-11-27,14560.0,15250.0,14530.0,15230.0,398104.0
2020-11-30,15250.0,15540.0,15040.0,15150.0,500949.0
2020-12-01,15150.0,15355.0,15085.0,15180.0,256249.0
2020-12-02,15430.0,15870.0,15285.0,15775.0,565187.0
2020-12-03,15700.0,15825.0,15510.0,15625.0,560799.0
2020-12-04,15575.0,15630.0,14620.0,14880.0,867360.0
2020-12-07,14850.0,15065.0,14670.0,14940.0,525541.0
2020-12-08,14900.0,15080.0,14525.0,14605.0,481665.0
2020-12-09,14580.0,14605.0,14220.0,14260.0,532371.0
2020-12-10,14320.0,14525.0,14200.0,14210.0,398088.0
2020-12-11,14170.0,14665.0,14150.0,14495.0,567494.0
2020-12-14,14455.0,14785.0,14370.0,14655.0,427740.0
2020-12-15,14650.0,14695.0,14430.0,14610.0,358507.0
2020-12-16,14630.0,14755.0,14320.0,14380.0,454480.0
2020-12-17,14400.0,14680.0,14375.0,14620.0,371420.0
2020-12-18,14570.0,14960.0,14530.0,14840.0,610467.0
2020-12-21,14830.0,15160.0,14760.0,14965.0,593690.0
2020-12-22,14835.0,14860.0,13900.0,13905.0,723330.0
2020-12-23,14040.0,14160.0,13735.0,14105.0,642807.0
2020-12-24,14130.0,14320.0,14100.0,14220.0,408620.0
2020-12-25,14200.0,14330.0,14050.0,14180.0,392483.0
2020-12-28,14135.0,14270.0,13770.0,14015.0,638344.0
2020-12-29,14040.0,14175.0,13670.0,13715.0,589241.0
2020-12-30,13730.0,13865.0,13570.0,13755.0,536129.0
2020-12-31,13700.0,13980.0,13615.0,13900.0,485844.0
2021-01-04,14050.0,14315.0,14020.0,14245.0,315400.0
2021-01-05,14210.0,14425.0,14055.0,14415.0,427118.0
2021-01-06,14415.0,14490.0,14255.0,14375.0,396540.0
2021-01-07,14345.0,14930.0,14135.0,14875.0,655782.0
2021-01-08,14795.0,14930.0,14580.0,14820.0,511118.0
2021-01-11,14805.0,15115.0,14010.0,14085.0,875100.0
2021-01-12,14200.0,14220.0,13925.0,14155.0,446317.0
2021-01-13,14220.0,14340.0,14110.0,14325.0,439528.0
2021-01-14,14285.0,14350.0,14050.0,14265.0,498328.0
2021-01-15,14280.0,14700.0,14245.0,14575.0,561218.0
2021-01-18,14545.0,14930.0,14440.0,14770.0,517236.0
2021-01-19,14685.0,14835.0,14520.0,14665.0,497269.0
2021-01-20,14695.0,14840.0,14540.0,14665.0,465206.0
2021-01-21,14620.0,15100.0,14455.0,14745.0,678540.0
2021-01-22,14720.0,14795.0,14320.0,14380.0,612061.0
2021-01-25,14350.0,14435.0,14145.0,14260.0,504839.0
2021-01-26,14345.0,14380.0,14050.0,14060.0,450129.0
2021-01-27,14145.0,14380.0,14105.0,14310.0,322926.0
2021-01-28,14245.0,14285.0,13990.0,14150.0,445626.0
2021-01-29,14205.0,14480.0,14205.0,14405.0,497243.0
2021-02-01,14415.0,14750.0,14415.0,14655.0,464483.0
2021-02-02,14655.0,14855.0,14460.0,14570.0,497287.0
2021-02-03,14590.0,14610.0,14280.0,14300.0,416366.0
2021-02-04,14400.0,14630.0,14260.0,14615.0,389496.0
2021-02-05,14610.0,14790.0,14550.0,14730.0,417584.0
2021-02-08,14760.0,15030.0,14650.0,14765.0,482058.0
2021-02-09,14790.0,14980.0,14630.0,14855.0,382552.0
2021-02-10,14800.0,14850.0,14535.0,14680.0,336995.0
2021-02-18,15300.0,15600.0,15065.0,15205.0,348458.0
2021-02-19,15235.0,15735.0,15215.0,15650.0,557193.0
2021-02-22,15650.0,16240.0,15595.0,15840.0,618528.0
2021-02-23,15825.0,16390.0,15680.0,16020.0,642885.0
2021-02-24,15955.0,16260.0,15850.0,16160.0,652008.0
2021-02-25,16250.0,17335.0,16250.0,16955.0,1005974.0
2021-02-26,16955.0,17040.0,15965.0,15990.0,906077.0
2021-03-01,15910.0,16190.0,15720.0,15895.0,701023.0
2021-03-02,15975.0,16095.0,15210.0,15445.0,701963.0
2021-03-03,15575.0,15635.0,15320.0,15540.0,509762.0
2021-03-04,15650.0,15675.0,15050.0,15200.0,676849.0
2021-03-05,15165.0,15375.0,14850.0,15360.0,691481.0
2021-03-08,15420.0,15720.0,15110.0,15160.0,642539.0
2021-03-09,15160.0,15335.0,15000.0,15020.0,565530.0
2021-03-10,15075.0,15345.0,14935.0,15320.0,676923.0
2021-03-11,15345.0,15400.0,15000.0,15385.0,632304.0
2021-03-12,15350.0,15550.0,15225.0,15265.0,545284.0
2021-03-15,15255.0,15455.0,15000.0,15115.0,572354.0
2021-03-16,15130.0,15330.0,15025.0,15150.0,500685.0
2021-03-17,15100.0,15310.0,15000.0,15300.0,515848.0
2021-03-18,15215.0,15455.0,15140.0,15175.0,504179.0
2021-03-19,15120.0,15210.0,14330.0,14365.0,756266.0
2021-03-22,14475.0,14585.0,14375.0,14530.0,449656.0
2021-03-23,14530.0,14560.0,14320.0,14490.0,393646.0
2021-03-24,14380.0,14385.0,14060.0,14345.0,440513.0
2021-03-25,14345.0,14380.0,14070.0,14125.0,313321.0
2021-03-26,14020.0,14165.0,13870.0,14120.0,428263.0
2021-03-29,14165.0,14300.0,14080.0,14160.0,362266.0
2021-03-30,14170.0,14255.0,14005.0,14015.0,314213.0
2021-03-31,14035.0,14110.0,13635.0,13695.0,391014.0
2021-04-01,13760.0,13885.0,13710.0,13850.0,185153.0
2021-04-02,13895.0,14155.0,13830.0,14150.0,179798.0
2021-04-06,14355.0,14430.0,14210.0,14315.0,181615.0
2021-04-07,14315.0,14465.0,14235.0,14315.0,269288.0
2021-04-08,14300.0,14350.0,13895.0,13970.0,369115.0
2021-04-09,13950.0,14030.0,13720.0,13775.0,429875.0
2021-04-12,13820.0,13900.0,13340.0,13460.0,504030.0
2021-04-13,13485.0,13565.0,13330.0,13530.0,327623.0
2021-04-14,13555.0,13675.0,13420.0,13625.0,325967.0
2021-04-15,13635.0,13765.0,13575.0,13730.0,368042.0
2021-04-16,13700.0,13870.0,13615.0,13775.0,374381.0
2021-04-19,13755.0,13790.0,13340.0,13655.0,481860.0
2021-04-20,13655.0,13970.0,13615.0,13915.0,429541.0
2021-04-21,13900.0,13950.0,13750.0,13910.0,348978.0
2021-04-22,13855.0,14100.0,13790.0,13990.0,519127.0
2021-04-23,13965.0,14155.0,13920.0,14105.0,389723.0
2021-04-26,14055.0,14200.0,13775.0,13810.0,651859.0
2021-04-27,13840.0,13870.0,13580.0,13810.0,462952.0
2021-04-28,13865.0,13960.0,13675.0,13960.0,381149.0
2021-04-29,13975.0,14120.0,13935.0,14030.0,347992.0
2021-04-30,14065.0,14095.0,13750.0,13890.0,436463.0
2021-05-06,14085.0,14390.0,14080.0,14375.0,287539.0
2021-05-07,14375.0,14625.0,14320.0,14445.0,442838.0
2021-05-10,14410.0,14720.0,14335.0,14595.0,477939.0
2021-05-11,14540.0,14575.0,14020.0,14165.0,570010.0
2021-05-12,14165.0,14295.0,14035.0,14290.0,443364.0
2021-05-13,14230.0,14360.0,13625.0,13715.0,788658.0
2021-05-14,13725.0,13725.0,12970.0,13280.0,740538.0
2021-05-17,13380.0,13430.0,13285.0,13360.0,434699.0
2021-05-18,13360.0,13415.0,13240.0,13390.0,335893.0
2021-05-19,13425.0,13455.0,13185.0,13290.0,526088.0
2021-05-20,13200.0,13430.0,12920.0,13405.0,603921.0
2021-05-21,13390.0,13795.0,13240.0,13675.0,652218.0
2021-05-24,13675.0,13860.0,13545.0,13695.0,599383.0
2021-05-25,13700.0,13775.0,13610.0,13735.0,382369.0
2021-05-26,13750.0,13910.0,13560.0,13755.0,539337.0
2021-05-27,13735.0,13830.0,13525.0,13665.0,559661.0
2021-05-28,13655.0,13975.0,13585.0,13660.0,647460.0
2021-05-31,13675.0,13740.0,13255.0,13400.0,530144.0
2021-06-01,13415.0,13435.0,13250.0,13345.0,340835.0
2021-06-02,13360.0,13420.0,13020.0,13165.0,543052.0
2021-06-03,13210.0,13390.0,13140.0,13375.0,386898.0
