,L.DCE_open,L.DCE_high,L.DCE_low,L.DCE_close,L.DCE_volume
2021-11-12,8965.0,9138.0,8887.0,9016.0,801683.0
2021-11-15,9001.0,9108.0,8740.0,8742.0,762833.0
2021-11-16,8738.0,8779.0,8583.0,8727.0,789593.0
2021-11-17,8716.0,8771.0,8650.0,8728.0,577773.0
2021-11-18,8720.0,8787.0,8640.0,8672.0,666297.0
2021-11-19,8674.0,8924.0,8594.0,8825.0,753962.0
2021-11-22,8750.0,8830.0,8634.0,8737.0,628442.0
2021-11-23,8737.0,8955.0,8678.0,8905.0,590501.0
2021-11-24,8900.0,9029.0,8857.0,8907.0,513994.0
2021-11-25,8910.0,8973.0,8820.0,8889.0,429490.0
2021-11-26,8890.0,8913.0,8663.0,8665.0,487702.0
2021-11-29,8580.0,8664.0,8511.0,8600.0,494681.0
2021-11-30,8636.0,8649.0,8434.0,8435.0,489911.0
2021-12-01,8410.0,8596.0,8392.0,8508.0,452260.0
2021-12-02,8560.0,8596.0,8371.0,8377.0,403434.0
2021-12-03,8370.0,8550.0,8300.0,8547.0,473976.0
2021-12-06,8574.0,8698.0,8511.0,8649.0,414535.0
2021-12-07,8644.0,8672.0,8505.0,8568.0,346381.0
2021-12-08,8579.0,8632.0,8464.0,8477.0,314428.0
2021-12-09,8489.0,8609.0,8430.0,8460.0,320540.0
2021-12-10,8440.0,8461.0,8273.0,8282.0,342863.0
2021-12-13,8282.0,8507.0,8282.0,8505.0,309915.0
2021-12-14,8505.0,8599.0,8466.0,8566.0,260697.0
2021-12-15,8566.0,8633.0,8370.0,8375.0,270043.0
2021-12-16,8375.0,8436.0,8335.0,8410.0,217181.0
2021-12-17,8399.0,8533.0,8364.0,8523.0,190390.0
2021-12-20,8440.0,8546.0,8386.0,8456.0,464128.0
2021-12-21,8456.0,8582.0,8438.0,8495.0,500860.0
2021-12-22,8495.0,8554.0,8432.0,8490.0,384967.0
2021-12-23,8500.0,8538.0,8433.0,8521.0,354230.0
2021-12-24,8550.0,8634.0,8530.0,8598.0,416782.0
2021-12-27,8598.0,8660.0,8376.0,8382.0,484021.0
2021-12-28,8382.0,8515.0,8350.0,8505.0,442229.0
2021-12-29,8517.0,8600.0,8487.0,8599.0,403497.0
2021-12-30,8598.0,8606.0,8529.0,8595.0,317010.0
2021-12-31,8590.0,8633.0,8460.0,8522.0,404394.0
2022-01-04,8528.0,8768.0,8528.0,8736.0,394454.0
2022-01-05,8736.0,8748.0,8570.0,8591.0,384344.0
2022-01-06,8591.0,8695.0,8591.0,8687.0,357497.0
2022-01-07,8725.0,8839.0,8669.0,8759.0,487558.0
2022-01-10,8750.0,8759.0,8582.0,8590.0,389478.0
2022-01-11,8580.0,8640.0,8500.0,8638.0,385765.0
2022-01-12,8638.0,8785.0,8638.0,8775.0,479819.0
2022-01-13,8788.0,8804.0,8714.0,8754.0,364279.0
2022-01-14,8754.0,8882.0,8735.0,8859.0,447395.0
2022-01-17,8859.0,8896.0,8744.0,8774.0,413141.0
2022-01-18,8774.0,8899.0,8710.0,8888.0,420589.0
2022-01-19,8870.0,8976.0,8857.0,8932.0,418574.0
2022-01-20,8945.0,8994.0,8888.0,8989.0,343046.0
2022-01-21,8989.0,9000.0,8806.0,8967.0,525497.0
2022-01-24,8945.0,9096.0,8883.0,8888.0,523012.0
2022-01-25,8888.0,8935.0,8837.0,8891.0,330088.0
2022-01-26,8860.0,9069.0,8853.0,9064.0,411668.0
2022-01-27,9070.0,9144.0,9033.0,9044.0,376805.0
2022-01-28,9070.0,9113.0,8877.0,8890.0,397194.0
2022-02-07,9061.0,9512.0,9058.0,9448.0,486476.0
2022-02-08,9428.0,9461.0,9282.0,9330.0,472383.0
2022-02-09,9240.0,9276.0,9023.0,9031.0,527166.0
2022-02-10,9032.0,9122.0,9006.0,9064.0,381493.0
2022-02-11,9064.0,9146.0,8938.0,8957.0,568673.0
2022-02-14,9003.0,9078.0,8914.0,8934.0,490189.0
2022-02-15,8890.0,9096.0,8842.0,8943.0,596053.0
2022-02-16,8893.0,8898.0,8800.0,8876.0,493541.0
2022-02-17,8900.0,8900.0,8660.0,8685.0,514116.0
2022-02-18,8720.0,8780.0,8670.0,8732.0,350400.0
2022-02-21,8680.0,8730.0,8638.0,8693.0,418997.0
2022-02-22,8693.0,8813.0,8675.0,8685.0,426319.0
2022-02-23,8707.0,8835.0,8686.0,8799.0,390302.0
2022-02-24,8799.0,8932.0,8799.0,8839.0,504225.0
2022-02-25,8936.0,9032.0,8751.0,8807.0,615251.0
2022-02-28,8820.0,8877.0,8715.0,8835.0,475602.0
2022-03-01,8800.0,8959.0,8725.0,8953.0,473593.0
2022-03-02,9040.0,9246.0,8980.0,9124.0,610522.0
2022-03-03,9125.0,9325.0,9102.0,9319.0,511463.0
2022-03-04,9300.0,9335.0,9076.0,9132.0,520318.0
2022-03-07,9140.0,9518.0,9128.0,9421.0,568796.0
2022-03-08,9372.0,9410.0,9152.0,9399.0,571396.0
2022-03-09,9435.0,9886.0,9362.0,9693.0,750558.0
2022-03-10,9580.0,9588.0,9185.0,9364.0,647374.0
2022-03-11,9403.0,9535.0,9241.0,9282.0,548170.0
2022-03-14,9270.0,9270.0,9002.0,9056.0,469126.0
2022-03-15,9012.0,9020.0,8760.0,8766.0,429714.0
2022-03-16,8766.0,8911.0,8710.0,8865.0,403326.0
2022-03-17,8865.0,8921.0,8780.0,8891.0,357567.0
2022-03-18,8991.0,9050.0,8898.0,9044.0,399076.0
2022-03-21,8980.0,9086.0,8945.0,8972.0,443315.0
2022-03-22,8980.0,9053.0,8938.0,8950.0,378524.0
2022-03-23,8916.0,9012.0,8874.0,9006.0,340300.0
2022-03-24,9160.0,9187.0,9027.0,9041.0,431274.0
2022-03-25,9041.0,9144.0,9041.0,9137.0,319301.0
2022-03-28,9100.0,9275.0,9075.0,9219.0,433467.0
2022-03-29,9207.0,9343.0,9165.0,9310.0,426302.0
2022-03-30,9222.0,9369.0,9176.0,9291.0,473770.0
2022-03-31,9291.0,9293.0,9120.0,9169.0,436603.0
2022-04-01,9150.0,9183.0,9031.0,9053.0,402787.0
2022-04-06,9080.0,9135.0,8985.0,9067.0,262051.0
2022-04-07,9067.0,9200.0,9046.0,9048.0,336976.0
2022-04-08,9048.0,9078.0,8891.0,8980.0,356482.0
2022-04-11,9005.0,9009.0,8787.0,8877.0,334979.0
2022-04-12,8863.0,8940.0,8780.0,8932.0,277687.0
2022-04-13,8955.0,8980.0,8817.0,8836.0,268015.0
2022-04-14,8900.0,8944.0,8869.0,8892.0,219795.0
2022-04-15,8892.0,8913.0,8786.0,8829.0,261045.0
2022-04-18,8829.0,9050.0,8772.0,9034.0,291831.0
2022-04-19,9039.0,9122.0,8990.0,8991.0,195300.0
2022-04-20,9025.0,9025.0,8950.0,8971.0,306655.0
2022-04-21,8960.0,8993.0,8920.0,8955.0,287018.0
2022-04-22,8955.0,8968.0,8854.0,8872.0,321826.0
2022-04-25,8888.0,8899.0,8603.0,8644.0,435171.0
2022-04-26,8600.0,8724.0,8583.0,8625.0,344515.0
2022-04-27,8640.0,8702.0,8630.0,8681.0,296430.0
2022-04-28,8662.0,8710.0,8628.0,8680.0,344386.0
2022-04-29,8680.0,8806.0,8625.0,8765.0,394177.0
2022-05-05,8850.0,8936.0,8815.0,8926.0,284452.0
2022-05-06,8960.0,8999.0,8823.0,8825.0,347198.0
2022-05-09,8825.0,8835.0,8680.0,8704.0,389943.0
2022-05-10,8650.0,8694.0,8565.0,8636.0,400053.0
2022-05-11,8658.0,8698.0,8575.0,8682.0,340620.0
2022-05-12,8682.0,8736.0,8599.0,8609.0,372026.0
2022-05-13,8609.0,8688.0,8590.0,8647.0,318018.0
2022-05-16,8683.0,8748.0,8636.0,8669.0,373905.0
2022-05-17,8682.0,8780.0,8660.0,8719.0,356526.0
2022-05-18,8760.0,8764.0,8657.0,8659.0,317988.0
2022-05-19,8659.0,8703.0,8580.0,8582.0,373768.0
2022-05-20,8550.0,8614.0,8464.0,8468.0,482333.0
2022-05-23,8468.0,8567.0,8460.0,8535.0,393069.0
2022-05-24,8535.0,8584.0,8472.0,8494.0,347788.0
2022-05-25,8511.0,8575.0,8474.0,8542.0,366059.0
2022-05-26,8540.0,8750.0,8525.0,8749.0,562210.0
2022-05-27,8749.0,8850.0,8725.0,8794.0,485478.0
2022-05-30,8794.0,8880.0,8747.0,8874.0,381533.0
2022-05-31,8874.0,9003.0,8854.0,8996.0,360704.0
2022-06-01,9003.0,9033.0,8927.0,9015.0,363585.0
2022-06-02,9020.0,9093.0,8966.0,9048.0,494356.0
2022-06-06,9118.0,9171.0,9017.0,9023.0,382868.0
2022-06-07,9023.0,9126.0,9006.0,9051.0,366905.0
2022-06-08,9051.0,9167.0,9005.0,9144.0,421609.0
2022-06-09,9189.0,9250.0,9104.0,9118.0,442246.0
2022-06-10,9123.0,9146.0,9054.0,9110.0,388981.0
2022-06-13,9139.0,9178.0,8952.0,8982.0,616111.0
2022-06-14,8980.0,9028.0,8902.0,8959.0,417797.0
2022-06-15,8978.0,9025.0,8885.0,8889.0,423273.0
2022-06-16,8860.0,8907.0,8748.0,8751.0,422232.0
2022-06-17,8720.0,8785.0,8658.0,8698.0,468864.0
2022-06-20,8698.0,8717.0,8582.0,8592.0,447554.0
2022-06-21,8590.0,8658.0,8543.0,8578.0,370124.0
2022-06-22,8565.0,8638.0,8480.0,8482.0,378020.0
2022-06-23,8480.0,8527.0,8394.0,8481.0,438275.0
2022-06-24,8490.0,8551.0,8320.0,8330.0,469680.0
2022-06-27,8398.0,8516.0,8292.0,8438.0,491923.0
2022-06-28,8438.0,8563.0,8421.0,8545.0,389387.0
2022-06-29,8545.0,8558.0,8404.0,8503.0,407169.0
2022-06-30,8530.0,8545.0,8431.0,8447.0,426270.0
2022-07-01,8452.0,8452.0,8310.0,8341.0,471681.0
2022-07-04,8371.0,8529.0,8311.0,8523.0,428488.0
2022-07-05,8546.0,8598.0,8492.0,8504.0,397788.0
2022-07-06,8496.0,8496.0,8132.0,8252.0,604622.0
2022-07-07,8230.0,8280.0,8076.0,8208.0,561112.0
2022-07-08,8248.0,8396.0,8241.0,8357.0,414794.0
2022-07-11,8324.0,8368.0,8084.0,8148.0,476508.0
2022-07-12,8115.0,8121.0,7971.0,8023.0,476590.0
2022-07-13,7980.0,8039.0,7851.0,7948.0,504551.0
2022-07-14,7900.0,8024.0,7864.0,7922.0,368759.0
2022-07-15,7900.0,7900.0,7557.0,7568.0,518706.0
2022-07-18,7635.0,7930.0,7543.0,7927.0,699587.0
2022-07-19,7932.0,8023.0,7787.0,7857.0,527034.0
2022-07-20,7827.0,7993.0,7781.0,7850.0,536630.0
2022-07-21,7844.0,7844.0,7635.0,7675.0,533595.0
2022-07-22,7632.0,7738.0,7581.0,7729.0,504593.0
2022-07-25,7690.0,7890.0,7685.0,7825.0,496226.0
2022-07-26,7865.0,7955.0,7785.0,7906.0,418607.0
2022-07-27,7890.0,7954.0,7842.0,7912.0,340433.0
2022-07-28,7930.0,8083.0,7907.0,8059.0,423159.0
2022-07-29,8059.0,8137.0,8041.0,8105.0,338505.0
2022-08-01,8110.0,8185.0,8028.0,8086.0,430472.0
2022-08-02,8040.0,8116.0,8000.0,8079.0,421979.0
2022-08-03,8080.0,8125.0,8034.0,8044.0,377003.0
2022-08-04,8073.0,8090.0,7803.0,7842.0,434720.0
2022-08-05,7842.0,7863.0,7748.0,7787.0,354585.0
2022-08-08,7741.0,7969.0,7727.0,7951.0,356594.0
2022-08-09,7930.0,7979.0,7871.0,7885.0,276351.0
2022-08-10,7922.0,7970.0,7755.0,7770.0,316266.0
2022-08-11,7770.0,7894.0,7770.0,7861.0,289392.0
2022-08-12,7862.0,7894.0,7778.0,7852.0,291479.0
2022-08-15,7840.0,7987.0,7782.0,7796.0,343824.0
2022-08-16,7723.0,7811.0,7683.0,7699.0,291359.0
2022-08-17,7699.0,7763.0,7602.0,7608.0,289449.0
2022-08-18,7600.0,7727.0,7592.0,7611.0,208317.0
2022-08-19,7455.0,7514.0,7411.0,7491.0,375395.0
2022-08-22,7470.0,7587.0,7452.0,7480.0,386571.0
2022-08-23,7500.0,7577.0,7450.0,7489.0,314696.0
2022-08-24,7500.0,7609.0,7486.0,7605.0,364402.0
2022-08-25,7605.0,7694.0,7605.0,7632.0,363135.0
2022-08-26,7640.0,7739.0,7630.0,7735.0,360465.0
2022-08-29,7735.0,7786.0,7666.0,7690.0,387642.0
2022-08-30,7698.0,7792.0,7678.0,7729.0,340733.0
2022-08-31,7700.0,7741.0,7624.0,7660.0,355888.0
2022-09-01,7640.0,7747.0,7620.0,7737.0,334171.0
2022-09-02,7710.0,7814.0,7670.0,7787.0,540411.0
2022-09-05,7810.0,7973.0,7775.0,7966.0,441184.0
2022-09-06,7950.0,8100.0,7948.0,8097.0,425826.0
2022-09-07,8072.0,8130.0,8037.0,8085.0,433274.0
2022-09-08,8100.0,8106.0,7994.0,8085.0,504570.0
2022-09-09,8095.0,8216.0,8058.0,8211.0,396005.0
2022-09-13,8260.0,8290.0,8175.0,8207.0,303063.0
2022-09-14,8200.0,8240.0,8092.0,8141.0,389873.0
2022-09-15,8129.0,8182.0,8075.0,8089.0,348614.0
2022-09-16,8089.0,8143.0,8037.0,8135.0,338863.0
2022-09-19,8130.0,8194.0,8018.0,8035.0,367279.0
2022-09-20,8026.0,8126.0,8002.0,8045.0,317190.0
2022-09-21,8048.0,8097.0,7978.0,8076.0,402409.0
2022-09-22,8060.0,8137.0,7997.0,8124.0,444489.0
2022-09-23,8150.0,8168.0,8020.0,8037.0,383321.0
2022-09-26,8040.0,8040.0,7886.0,7892.0,455278.0
2022-09-27,7910.0,7967.0,7861.0,7961.0,354991.0
2022-09-28,7945.0,7972.0,7913.0,7924.0,295438.0
2022-09-29,7967.0,8183.0,7959.0,8163.0,442239.0
2022-09-30,8163.0,8184.0,8051.0,8074.0,322720.0
2022-10-10,8335.0,8390.0,8246.0,8365.0,364260.0
2022-10-11,8375.0,8375.0,8181.0,8198.0,335791.0
2022-10-12,8198.0,8199.0,8040.0,8105.0,376127.0
2022-10-13,8092.0,8101.0,7888.0,7897.0,419227.0
2022-10-14,7870.0,7939.0,7815.0,7917.0,348181.0
2022-10-17,7896.0,7926.0,7791.0,7809.0,421259.0
2022-10-18,7840.0,7845.0,7753.0,7790.0,346373.0
2022-10-19,7790.0,7798.0,7718.0,7760.0,339193.0
2022-10-20,7770.0,7841.0,7741.0,7764.0,397760.0
2022-10-21,7787.0,7808.0,7723.0,7726.0,344678.0
2022-10-24,7728.0,7834.0,7709.0,7752.0,420629.0
2022-10-25,7748.0,7756.0,7661.0,7685.0,414552.0
2022-10-26,7686.0,7763.0,7646.0,7676.0,344535.0
2022-10-27,7676.0,7771.0,7676.0,7692.0,325306.0
2022-10-28,7713.0,7743.0,7608.0,7734.0,461135.0
2022-10-31,7730.0,7763.0,7488.0,7535.0,574263.0
2022-11-01,7520.0,7750.0,7508.0,7721.0,458635.0
2022-11-02,7759.0,7820.0,7704.0,7775.0,417441.0
2022-11-03,7740.0,7781.0,7660.0,7760.0,415841.0
2022-11-04,7753.0,7895.0,7716.0,7870.0,410130.0
2022-11-07,7898.0,7950.0,7731.0,7768.0,475682.0
2022-11-08,7780.0,7799.0,7687.0,7731.0,333670.0
2022-11-09,7748.0,7840.0,7728.0,7822.0,393775.0
2022-11-10,7770.0,7822.0,7641.0,7661.0,392677.0
2022-11-11,7666.0,7855.0,7641.0,7835.0,449487.0
2022-11-14,7853.0,7934.0,7843.0,7877.0,425726.0
2022-11-15,7869.0,7927.0,7847.0,7895.0,305384.0
2022-11-16,7870.0,7957.0,7863.0,7946.0,340408.0
2022-11-17,7956.0,7977.0,7844.0,7890.0,356024.0
2022-11-18,7872.0,7994.0,7840.0,7973.0,464628.0
2022-11-21,7955.0,7961.0,7751.0,7788.0,476433.0
2022-11-22,7805.0,7853.0,7777.0,7799.0,307334.0
2022-11-23,7822.0,7919.0,7820.0,7900.0,426038.0
2022-11-24,7870.0,8025.0,7870.0,7981.0,405297.0
2022-11-25,7981.0,8050.0,7948.0,8031.0,316509.0
2022-11-28,8056.0,8062.0,7854.0,7892.0,419641.0
2022-11-29,7895.0,8035.0,7893.0,8018.0,287361.0
2022-11-30,8018.0,8082.0,8001.0,8043.0,327408.0
2022-12-01,8055.0,8118.0,8055.0,8100.0,302639.0
2022-12-02,8110.0,8149.0,8075.0,8140.0,282218.0
2022-12-05,8148.0,8230.0,8098.0,8129.0,352855.0
2022-12-06,8130.0,8150.0,8043.0,8087.0,234397.0
2022-12-07,8078.0,8083.0,7953.0,7985.0,300531.0
2022-12-08,8008.0,8042.0,7955.0,7994.0,240308.0
2022-12-09,8000.0,8133.0,7973.0,8122.0,263932.0
2022-12-12,8127.0,8278.0,8110.0,8172.0,292929.0
2022-12-13,8140.0,8184.0,8088.0,8102.0,221234.0
2022-12-14,8124.0,8223.0,8110.0,8172.0,225988.0
2022-12-15,8174.0,8261.0,8156.0,8245.0,208804.0
2022-12-16,8270.0,8273.0,8164.0,8235.0,332871.0
2022-12-19,8208.0,8280.0,8103.0,8112.0,361424.0
2022-12-20,8110.0,8238.0,8105.0,8181.0,295519.0
2022-12-21,8170.0,8202.0,8147.0,8184.0,226689.0
2022-12-22,8188.0,8238.0,8124.0,8141.0,275272.0
2022-12-23,8178.0,8178.0,7944.0,7965.0,394443.0
2022-12-26,7970.0,8030.0,7950.0,8015.0,262076.0
2022-12-27,8026.0,8182.0,7980.0,8167.0,312771.0
2022-12-28,8185.0,8185.0,8118.0,8142.0,222705.0
2022-12-29,8142.0,8152.0,8021.0,8025.0,282361.0
2022-12-30,8045.0,8170.0,8011.0,8159.0,316995.0
2023-01-03,8150.0,8220.0,8083.0,8202.0,263838.0
2023-01-04,8185.0,8200.0,8060.0,8071.0,309053.0
2023-01-05,8030.0,8066.0,7981.0,8008.0,297724.0
2023-01-06,8011.0,8053.0,7980.0,8031.0,256578.0
2023-01-09,8014.0,8050.0,7970.0,8006.0,268068.0
2023-01-10,8040.0,8041.0,7914.0,7984.0,345067.0
2023-01-11,8030.0,8076.0,7983.0,8063.0,260381.0
2023-01-12,8063.0,8154.0,8060.0,8127.0,307441.0
2023-01-13,8127.0,8298.0,8127.0,8268.0,359014.0
2023-01-16,8278.0,8362.0,8258.0,8323.0,327086.0
2023-01-17,8308.0,8377.0,8289.0,8352.0,239885.0
2023-01-18,8388.0,8442.0,8349.0,8417.0,237088.0
2023-01-19,8420.0,8490.0,8399.0,8442.0,215461.0
2023-01-20,8423.0,8515.0,8422.0,8515.0,190999.0
2023-01-30,8515.0,8610.0,8464.0,8510.0,254807.0
2023-01-31,8520.0,8524.0,8386.0,8394.0,289783.0
2023-02-01,8400.0,8480.0,8380.0,8420.0,229706.0
2023-02-02,8438.0,8470.0,8321.0,8324.0,310493.0
2023-02-03,8320.0,8340.0,8235.0,8279.0,259762.0
2023-02-06,8279.0,8305.0,8165.0,8205.0,306650.0
2023-02-07,8205.0,8212.0,8115.0,8159.0,284808.0
2023-02-08,8159.0,8182.0,8113.0,8168.0,247634.0
2023-02-09,8161.0,8256.0,8146.0,8224.0,312409.0
2023-02-10,8200.0,8222.0,8078.0,8142.0,369661.0
2023-02-13,8200.0,8200.0,8140.0,8145.0,298713.0
2023-02-14,8151.0,8216.0,8127.0,8176.0,320015.0
2023-02-15,8170.0,8223.0,8143.0,8167.0,314139.0
2023-02-16,8175.0,8227.0,8157.0,8196.0,268480.0
2023-02-17,8178.0,8264.0,8178.0,8220.0,307069.0
2023-02-20,8206.0,8296.0,8158.0,8290.0,329766.0
2023-02-21,8300.0,8399.0,8294.0,8370.0,302701.0
2023-02-22,8350.0,8390.0,8297.0,8324.0,282491.0
2023-02-23,8354.0,8356.0,8316.0,8328.0,254663.0
2023-02-24,8339.0,8365.0,8260.0,8335.0,342798.0
2023-02-27,8314.0,8351.0,8257.0,8268.0,328660.0
2023-02-28,8289.0,8328.0,8263.0,8319.0,292017.0
2023-03-01,8322.0,8400.0,8313.0,8398.0,271876.0
2023-03-02,8386.0,8434.0,8365.0,8382.0,298777.0
2023-03-03,8382.0,8400.0,8315.0,8367.0,311413.0
2023-03-06,8360.0,8371.0,8276.0,8313.0,369816.0
2023-03-07,8313.0,8359.0,8286.0,8307.0,270219.0
2023-03-08,8300.0,8335.0,8235.0,8274.0,337881.0
2023-03-09,8292.0,8293.0,8193.0,8222.0,304117.0
2023-03-10,8227.0,8269.0,8182.0,8184.0,287927.0
2023-03-13,8209.0,8245.0,8165.0,8227.0,274099.0
2023-03-14,8167.0,8209.0,8111.0,8153.0,296342.0
2023-03-15,8153.0,8165.0,8106.0,8111.0,256314.0
2023-03-16,8080.0,8080.0,7945.0,7953.0,332688.0
2023-03-17,7953.0,8100.0,7938.0,8030.0,331723.0
2023-03-20,8018.0,8081.0,7990.0,7995.0,250084.0
2023-03-21,8026.0,8050.0,7977.0,8036.0,246727.0
2023-03-22,8060.0,8109.0,8033.0,8072.0,271054.0
2023-03-23,8054.0,8085.0,7995.0,8003.0,232771.0
2023-03-24,8020.0,8062.0,7931.0,8056.0,309487.0
2023-03-27,8000.0,8095.0,7996.0,8058.0,243503.0
2023-03-28,8060.0,8134.0,8054.0,8109.0,226657.0
2023-03-29,8105.0,8137.0,8073.0,8098.0,215966.0
2023-03-30,8116.0,8131.0,8048.0,8090.0,215295.0
2023-03-31,8100.0,8198.0,8092.0,8192.0,285441.0
2023-04-03,8210.0,8300.0,8180.0,8232.0,263832.0
2023-04-04,8265.0,8265.0,8170.0,8191.0,184283.0
2023-04-06,8206.0,8209.0,8066.0,8076.0,214845.0
2023-04-07,8101.0,8126.0,8056.0,8126.0,202181.0
2023-04-10,8140.0,8153.0,8072.0,8096.0,201953.0
2023-04-11,8090.0,8136.0,8074.0,8127.0,161951.0
2023-04-12,8120.0,8203.0,8111.0,8198.0,224550.0
2023-04-13,8187.0,8206.0,8110.0,8128.0,222008.0
2023-04-14,8128.0,8174.0,8100.0,8158.0,187927.0
2023-04-17,8150.0,8237.0,8144.0,8226.0,194972.0
2023-04-18,8166.0,8202.0,8145.0,8199.0,239047.0
2023-04-19,8199.0,8246.0,8185.0,8205.0,291499.0
2023-04-20,8210.0,8211.0,8149.0,8195.0,279958.0
2023-04-21,8190.0,8249.0,8179.0,8223.0,327380.0
2023-04-24,8223.0,8262.0,8129.0,8139.0,381260.0
2023-04-25,8141.0,8240.0,8140.0,8211.0,329256.0
2023-04-26,8191.0,8220.0,8154.0,8205.0,364935.0
2023-04-27,8186.0,8211.0,8031.0,8042.0,497157.0
2023-04-28,8050.0,8068.0,8026.0,8039.0,281071.0
2023-05-04,7950.0,7996.0,7894.0,7949.0,273877.0
2023-05-05,7949.0,7949.0,7827.0,7899.0,389527.0
2023-05-08,7910.0,7948.0,7875.0,7927.0,345390.0
2023-05-09,7942.0,7953.0,7838.0,7840.0,336285.0
2023-05-10,7840.0,7867.0,7788.0,7828.0,325438.0
2023-05-11,7839.0,7841.0,7741.0,7759.0,356081.0
2023-05-12,7720.0,7755.0,7692.0,7696.0,283194.0
2023-05-15,7696.0,7773.0,7681.0,7746.0,366485.0
2023-05-16,7748.0,7805.0,7728.0,7752.0,307529.0
2023-05-17,7752.0,7789.0,7737.0,7783.0,273268.0
2023-05-18,7785.0,7816.0,7726.0,7772.0,329907.0
2023-05-19,7763.0,7763.0,7645.0,7696.0,419449.0
2023-05-22,7728.0,7748.0,7555.0,7589.0,402994.0
2023-05-23,7590.0,7645.0,7550.0,7597.0,329312.0
2023-05-24,7618.0,7678.0,7577.0,7658.0,326291.0
2023-05-25,7635.0,7694.0,7602.0,7651.0,358637.0
2023-05-26,7645.0,7651.0,7533.0,7639.0,463698.0
2023-05-29,7641.0,7737.0,7641.0,7729.0,418682.0
2023-05-30,7728.0,7777.0,7692.0,7703.0,362267.0
2023-05-31,7672.0,7680.0,7553.0,7619.0,409646.0
2023-06-01,7600.0,7761.0,7570.0,7756.0,422067.0
2023-06-02,7752.0,7812.0,7706.0,7799.0,355984.0
2023-06-05,7808.0,7824.0,7702.0,7717.0,351413.0
2023-06-06,7720.0,7774.0,7705.0,7739.0,320117.0
2023-06-07,7739.0,7790.0,7670.0,7700.0,412508.0
2023-06-08,7730.0,7774.0,7687.0,7756.0,318825.0
2023-06-09,7748.0,7772.0,7695.0,7745.0,344087.0
2023-06-12,7740.0,7797.0,7635.0,7657.0,461364.0
2023-06-13,7636.0,7714.0,7609.0,7712.0,363011.0
2023-06-14,7732.0,7834.0,7730.0,7794.0,396076.0
2023-06-15,7764.0,7800.0,7730.0,7789.0,298088.0
2023-06-16,7795.0,7872.0,7785.0,7871.0,318818.0
2023-06-19,7888.0,7899.0,7837.0,7847.0,313985.0
2023-06-20,7850.0,7887.0,7842.0,7859.0,250155.0
2023-06-21,7865.0,7880.0,7822.0,7879.0,257115.0
2023-06-26,7831.0,7844.0,7754.0,7770.0,258824.0
2023-06-27,7770.0,7827.0,7732.0,7804.0,289257.0
2023-06-28,7792.0,7815.0,7767.0,7794.0,230838.0
2023-06-29,7789.0,7878.0,7780.0,7867.0,306852.0
2023-06-30,7845.0,7906.0,7843.0,7887.0,246448.0
2023-07-03,7922.0,7922.0,7851.0,7875.0,281505.0
2023-07-04,7890.0,7910.0,7866.0,7895.0,240147.0
2023-07-05,7906.0,7918.0,7858.0,7886.0,257315.0
2023-07-06,7900.0,7927.0,7876.0,7912.0,300838.0
2023-07-07,7904.0,8027.0,7903.0,7997.0,437420.0
2023-07-10,7972.0,8010.0,7946.0,7981.0,324274.0
2023-07-11,7977.0,8021.0,7964.0,8010.0,287871.0
2023-07-12,8005.0,8064.0,8000.0,8054.0,285087.0
2023-07-13,8068.0,8097.0,8019.0,8092.0,279953.0
2023-07-14,8092.0,8194.0,8083.0,8162.0,333294.0
2023-07-17,8171.0,8175.0,8015.0,8018.0,370874.0
2023-07-18,8041.0,8102.0,8019.0,8098.0,259329.0
2023-07-19,8088.0,8133.0,8079.0,8108.0,247601.0
2023-07-20,8113.0,8132.0,8065.0,8091.0,238876.0
2023-07-21,8100.0,8107.0,8043.0,8079.0,305655.0
2023-07-24,8095.0,8103.0,8033.0,8039.0,317550.0
2023-07-25,8060.0,8146.0,8052.0,8116.0,334766.0
2023-07-26,8104.0,8201.0,8099.0,8179.0,298437.0
2023-07-27,8157.0,8207.0,8146.0,8170.0,270036.0
2023-07-28,8165.0,8238.0,8165.0,8232.0,344914.0
2023-07-31,8238.0,8248.0,8152.0,8222.0,347170.0
2023-08-01,8240.0,8245.0,8171.0,8208.0,262941.0
2023-08-02,8217.0,8303.0,8185.0,8255.0,354400.0
2023-08-03,8255.0,8268.0,8125.0,8138.0,341673.0
2023-08-04,8178.0,8226.0,8145.0,8206.0,262576.0
2023-08-07,8206.0,8216.0,8144.0,8164.0,287171.0
2023-08-08,8161.0,8163.0,8092.0,8115.0,267811.0
2023-08-09,8080.0,8188.0,8074.0,8183.0,247868.0
2023-08-10,8202.0,8227.0,8173.0,8177.0,203578.0
2023-08-11,8169.0,8179.0,8134.0,8166.0,230147.0
2023-08-14,8194.0,8194.0,8071.0,8096.0,220224.0
2023-08-15,8118.0,8143.0,8075.0,8116.0,162483.0
2023-08-16,8080.0,8100.0,8038.0,8044.0,223773.0
2023-08-17,8050.0,8141.0,8019.0,8137.0,308491.0
2023-08-18,8137.0,8313.0,8130.0,8302.0,447751.0
2023-08-21,8292.0,8385.0,8282.0,8352.0,389504.0
2023-08-22,8352.0,8387.0,8322.0,8384.0,275768.0
2023-08-23,8385.0,8444.0,8364.0,8376.0,325631.0
2023-08-24,8348.0,8413.0,8336.0,8357.0,291105.0
2023-08-25,8357.0,8403.0,8324.0,8399.0,304360.0
