指标名称,银行间质押式回购加权利率:7天,银行间质押式回购加权利率:1个月,成交量:银行间质押式回购,中债商业银行同业存单到期收益率(AAA):3个月,中债商业银行同业存单到期收益率(AAA):1年,中债商业银行普通债到期收益率(AAA):1年,中债商业银行普通债到期收益率(AAA):5年,同业存单:发行利率(股份制银行):3个月,同业存单:发行利率(股份制银行):1年,银行间同业拆借加权利率:7天,中国工商银行:定期存款利率:1年(整存整取),中国工商银行:活期存款利率
2007-07-30,2.0931,2.9619,1740.7063,,,,,,,2.4862,,
2007-07-31,2.6897,2.9491,2053.7065,,,,,,,2.8026,,
2007-08-01,2.7137,2.9576,1971.5659,,,,,,,2.9189,,
2007-08-02,2.1856,2.8831,1720.0081,,,,,,,2.3794,,
2007-08-03,2.0258,2.9055,1549.1508,,,,,,,2.3503,,
2007-08-06,2.0163,2.8434,1780.5156,,,,,,,2.2341,,
2007-08-07,2.0642,2.8,1505.6198,,,,,,,2.7449,,
2007-08-08,2.1409,2.8218,1311.7686,,,,,,,2.2324,,
2007-08-09,2.1513,2.7869,1257.8292,,,,,,,2.3085,,
2007-08-10,2.2559,2.78,1372.9272,,,,,,,2.2762,,
2007-08-13,2.1657,2.7691,1433.4419,,,,,,,2.2893,,
2007-08-14,2.1135,2.8022,1354.6624,,,,,,,2.1285,,
2007-08-15,2.0796,2.7938,1239.5405,,,,,,,2.3388,,
2007-08-16,1.9794,2.7981,1326.1011,,,,,,,2.0767,,
2007-08-17,1.9716,2.79,1253.1769,,,,,,,1.9769,,
2007-08-20,1.9833,2.7966,1379.8511,,,,,,,1.9411,,
2007-08-21,1.9566,2.5389,1563.5295,,,,,,,1.9591,,
2007-08-22,2.1926,2.5973,1470.3691,,,,,,,2.2995,,
2007-08-23,2.3771,2.752,1734.8516,,,,,,,2.5607,,
2007-08-24,2.4296,2.7326,2076.4204,,,,,,,2.8092,,
2007-08-27,2.3287,2.5613,2219.6799,,,,,,,2.4104,,
2007-08-28,2.4351,2.7,2091.7493,,,,,,,2.5856,,
2007-08-29,2.4189,2.8294,1964.0839,,,,,,,2.5827,,
2007-08-30,2.6604,2.85,2030.7261,,,,,,,2.7249,,
2007-08-31,2.448,2.8898,1654.3663,,,,,,,2.5196,,
2007-09-03,2.4612,2.9541,1946.2012,,,,,,,2.6658,,
2007-09-04,2.178,3.0492,1871.6003,,,,,,,2.4041,,
2007-09-05,2.3618,3.1464,1958.7636,,,,,,,2.7941,,
2007-09-06,2.4748,3.4919,2005.4911,,,,,,,2.4737,,
2007-09-07,2.8528,3.6376,2202.3108,,,,,,,2.8893,,
2007-09-10,3.6843,3.7253,3262.7356,,,,,,,3.817,,
2007-09-11,3.806,3.7361,3762.7246,,,,,,,3.9047,,
2007-09-12,3.8437,4.4066,2176.2854,,,,,,,3.9856,,
2007-09-13,4.0301,4.4689,2288.7771,,,,,,,4.1966,,
2007-09-14,5.7243,4.9598,4444.5869,,,,,,,5.6809,,
2007-09-17,5.93,4.8834,3620.6023,,,,,,,5.8247,,
2007-09-18,5.908,6.157699999999999,2507.3948,,,,,,,5.9435,,
2007-09-19,6.518700000000001,6.423299999999999,2496.6101,,,,,,,6.849,,
2007-09-20,6.7564,7.263,3569.5203,,,,,,,6.769699999999999,,
2007-09-21,6.8408999999999995,6.8024,3000.946,,,,,,,6.0875,,
2007-09-24,6.9544999999999995,6.9796,2887.9849,,,,,,,6.9832,,
2007-09-25,7.101699999999999,7.211,3390.0642,,,,,,,7.2672,,
2007-09-26,4.8691,7.0424,2443.748,,,,,,,6.281,,
2007-09-27,3.2895,6.4583,2349.0295,,,,,,,3.6083,,
2007-09-28,2.0226,3.0056,3262.646,,,,,,,2.0194,,
2007-09-29,1.9642,3.1985,1291.903,,,,,,,1.9251,,
2007-09-30,1.9867,3.1789,688.1544,,,,,,,2.6,,
2007-10-08,2.0062,3.1793,2175.2158,,,,,,,2.0553,,
2007-10-09,2.0523,3.2507,1944.8938,,,,,,,2.0388,,
2007-10-10,2.0843,3.3391,1393.6001,,,,,,,2.1149,,
2007-10-11,2.11,3.3608,1284.1776,,,,,,,2.1524,,
2007-10-12,2.2243,3.4447,1047.2472,,,,,,,2.3043,,
2007-10-15,2.3079,3.8956,1455.8839,,,,,,,2.4589,,
2007-10-16,2.3007,3.8773,1599.3745,,,,,,,2.294,,
2007-10-17,2.3611,4.9139,1611.7618,,,,,,,2.4697,,
2007-10-18,2.3805,5.0701,1585.9486,,,,,,,2.7934,,
2007-10-19,2.5194,6.548700000000001,1581.6678,,,,,,,2.5346,,
2007-10-22,2.9517,7.427299999999999,2630.5315,,,,,,,3.3904,,
2007-10-23,5.8847,7.777900000000001,2660.2956,,,,,,,5.5999,,
2007-10-24,7.9983,7.746499999999999,3471.6487,,,,,,,7.751,,
2007-10-25,8.8992,7.8554,3136.9536,,,,,,,8.493,,
2007-10-26,10.1213,9.205900000000002,3310.1633,,,,,,,9.7141,,
2007-10-29,2.9816,5.5537,2232.8123,,,,,,,2.9996,,
2007-10-30,2.882,5.1426,2770.0259,,,,,,,2.9668,,
2007-10-31,3.0779,3.7564,3382.9685,,,,,,,3.7074,,
2007-11-01,3.0032,3.7198,2114.7827,,,,,,,3.1592,,
2007-11-02,3.0752,4.4888,1362.8492,,,,,,,3.2655,,
2007-11-05,3.0404,4.576,1608.1908,,,,,,,2.981,,
2007-11-06,3.0262,4.7616,1620.2159,,,,,,,3.1702,,
2007-11-07,2.9744,5.7889,1899.8695,,,,,,,2.686,,
2007-11-08,2.6551,5.7522,1812.1252,,,,,,,2.7998,,
2007-11-09,2.7303,4.8896,1541.9279,,,,,,,2.912,,
2007-11-12,2.4327,5.1449,1579.2852,,,,,,,2.3865,,
2007-11-13,2.2892,5.4785,1332.7272,,,,,,,2.4851,,
2007-11-14,2.1447,5.5,1480.8987,,,,,,,2.1988,,
2007-11-15,2.184,5.4817,1723.4748,,,,,,,2.9529,,
2007-11-16,2.0921,5.0893,2317.2549,,,,,,,2.3737,,
2007-11-19,3.1764,5.2529,2141.5933,,,,,,,2.9493,,
2007-11-20,4.0422,5.0547,2274.3005,,,,,,,4.5085,,
2007-11-21,4.259,4.95,1714.6674,,,,,,,4.7663,,
2007-11-22,2.3169,4.5049,1665.6235,,,,,,,2.3269,,
2007-11-23,2.7465,4.492,1802.4819,,,,,,,2.8465,,
2007-11-26,2.7703,3.9503,2029.8057,,,,,,,3.1886,,
2007-11-27,2.7059,4.05,2431.8281,,,,,,,2.8209,,
2007-11-28,2.0979,4.0354,2344.4729,,,,,,,2.0731,,
2007-11-29,2.9263,4.4453,2326.1687,,,,,,,3.0091,,
2007-11-30,3.0816,4.6362,2256.0544,,,,,,,3.7344,,
2007-12-03,4.2315,4.8531,2448.8896,,,,,,,3.8521,,
2007-12-04,4.3537,5.2285,3258.0308,,,,,,,4.3397,,
2007-12-05,4.1204,3.54,2240.6838,,,,,,,5.1283,,
2007-12-06,3.9235,3.9566,2147.5928,,,,,,,4.0991,,
2007-12-07,2.4543,4.2152,2038.8724,,,,,,,3.7973,,
2007-12-10,2.5041,4.3647,2892.4885,,,,,,,2.6769,,
2007-12-11,4.113,4.6666,3936.821,,,,,,,4.5619,,
2007-12-12,4.457,4.7757,3345.563,,,,,,,5.1905,,
2007-12-13,4.8415,,2847.5095,,,,,,,6.052300000000001,,
2007-12-14,3.3444,4.3633,1856.5851,,,,,,,6.5219000000000005,,
2007-12-17,3.1818,4.2239,2322.1462,,,,,,,3.2102,,
2007-12-18,2.8266,3.9347,2214.169,,,,,,,2.7825,,
2007-12-19,2.4698,3.8911,2479.6763,,,,,,,3.5506,,
2007-12-20,2.3319,3.3319,2045.8093,,,,,,,2.6623,,
2007-12-21,2.1546,3.2436,1506.5129,,,,,,,2.3273,,
2007-12-24,2.0749,3.1,1509.9141,,,,,,,5.16,,
2007-12-25,2.1943,3.1663,1376.922,,,,,,,2.4561,,
2007-12-26,2.3532,3.1,2002.1299,,,,,,,2.3867,,
2007-12-27,2.2821,,1682.5211,,,,,,,2.3812,,
2007-12-28,2.4818,4.081,2600.6621,,,,,,,2.4903,,
2007-12-29,2.7812,4.1246,1114.6919,,,,,,,2.5726,,
2008-01-02,2.8744,4.0038,2239.9478,,,,,,,2.8236,,
2008-01-03,2.929,3.3,1404.3633,,,,,,,3.501,,
2008-01-04,2.7776,3.3022,1182.3754,,,,,,,3.144,,
2008-01-07,2.743,3.2412,1244.7069,,,,,,,2.7738,,
2008-01-08,2.498,3.3053,1051.9885,,,,,,,2.3796,,
2008-01-09,2.4409,3.3325,1087.4064,,,,,,,2.7559,,
2008-01-10,2.445,3.3344,1377.1952,,,,,,,2.682,,
2008-01-11,2.0276,3.1322,1411.6166,,,,,,,3.3445,,
2008-01-14,2.0742,3.271,1361.3243,,,,,,,2.0418,,
2008-01-15,2.4215,3.4435,2070.9246,,,,,,,2.5193,,
2008-01-16,2.5569,3.5018,1938.5225,,,,,,,2.9086,,
2008-01-17,2.7249,3.4178,1506.2612,,,,,,,3.0826,,
2008-01-18,2.6356,3.5422,1494.0924,,,,,,,2.6942,,
2008-01-21,2.7194,3.9786,2472.6694,,,,,,,3.1696,,
2008-01-22,3.8077,3.8957,3093.5955,,,,,,,4.0762,,
2008-01-23,4.885,3.7145,2917.1978,,,,,,,4.8769,,
2008-01-24,5.1038,3.9895,2775.6641,,,,,,,6.111,,
2008-01-25,3.54,4.0,1753.1969,,,,,,,5.5585,,
2008-01-28,3.0029,3.9985,1987.571,,,,,,,3.26,,
2008-01-29,2.9632,3.5661,2186.4346,,,,,,,3.0403,,
2008-01-30,3.2136,3.5511,2749.8601,,,,,,,3.4472,,
2008-01-31,3.2041,3.0221,2418.1853,,,,,,,4.3619,,
2008-02-01,2.9455,3.4507,2069.4287,,,,,,,2.9646,,
2008-02-02,2.8274,3.3,1269.1553,,,,,,,2.5029,,
2008-02-03,2.9003,2.6,1191.1489,,,,,,,,,
2008-02-04,2.8747,3.08,2036.2557,,,,,,,2.8259,,
2008-02-05,2.5734,,985.2788,,,,,,,2.5071,,
2008-02-13,2.5928,2.8356,1239.0916,,,,,,,2.6868,,
2008-02-14,2.6096,2.8774,1538.7681,,,,,,,3.1634,,
2008-02-15,2.587,2.789,1949.4716,,,,,,,3.0777,,
2008-02-18,2.5702,3.1634,2112.8452,,,,,,,2.5618,,
2008-02-19,2.5849,3.7402,3183.7712,,,,,,,3.2463,,
2008-02-20,2.6406,4.0,3560.5974,,,,,,,3.0794,,
2008-02-21,3.8684,3.8345,1926.9233,,,,,,,3.6048,,
2008-02-22,3.8216,3.9825,2483.3264,,,,,,,3.778,,
2008-02-25,4.4669,3.98,3206.262,,,,,,,5.0899,,
2008-02-26,4.1904,3.3381,1825.5203,,,,,,,5.725,,
2008-02-27,2.8299,,2031.4078,,,,,,,3.5891,,
2008-02-28,2.8259,,1676.8949,,,,,,,2.8484,,
2008-02-29,2.8142,3.1,3141.1543,,,,,,,2.8351,,
2008-03-03,2.8111,3.262,1452.7347,,,,,,,3.0222,,
2008-03-04,2.6069,3.1452,1406.9564,,,,,,,2.9558,,
2008-03-05,2.5855,3.2444,1872.4082,,,,,,,3.0866,,
2008-03-06,2.5614,3.009,2405.3755,,,,,,,2.7432,,
2008-03-07,2.3685,2.9254,1796.4572,,,,,,,2.423,,
2008-03-10,2.3318,3.1976,1850.9705,,,,,,,2.335,,
2008-03-11,2.4969,3.1554,1891.8908,,,,,,,2.5057,,
2008-03-12,2.6897,3.0576,2030.7416,,,,,,,2.6789,,
2008-03-13,2.5465,3.1601,2127.5298,,,,,,,2.5665,,
2008-03-14,2.5495,3.2244,1727.3486,,,,,,,2.5678,,
2008-03-17,2.5429,3.5,2186.1323,,,,,,,2.5264,,
2008-03-18,2.476,3.171,1846.6029,,,,,,,2.4859,,
2008-03-19,2.4404,3.2117,1706.7927,,,,,,,2.4897,,
2008-03-20,2.4331,3.1553,1692.3348,,,,,,,2.4448,,
2008-03-21,2.4161,3.2229,1776.9021,,,,,,,2.5048,,
2008-03-24,2.3657,,1510.2782,,,,,,,2.4091,,
2008-03-25,2.3832,3.1574,1900.8795,,,,,,,2.5111,,
2008-03-26,2.4618,3.2312,1823.5562,,,,,,,2.4804,,
2008-03-27,2.3848,3.23,1958.9504,,,,,,,2.5107,,
2008-03-28,2.3908,3.3068,2311.613,,,,,,,2.3716,,
2008-03-31,2.8904,3.7456,2487.1536,,,,,,,2.8941,,
2008-04-01,3.0938,3.2167,1580.7279,,,,,,,3.1195,,
2008-04-02,3.1501,3.4432,1777.5006,,,,,,,3.1528,,
2008-04-03,2.783,3.3804,1453.3014,,,,,,,2.733,,
2008-04-07,3.2303,3.6743,2772.3926,,,,,,,3.2496,,
2008-04-08,3.5846,3.9496,3773.562,,,,,,,3.7797,,
2008-04-09,3.9462,3.6585,3188.0503,,,,,,,4.6024,,
2008-04-10,3.4556,3.1604,2127.7041,,,,,,,4.1487,,
2008-04-11,2.8012,3.3,1667.8638,,,,,,,2.9386,,
2008-04-14,3.0604,3.3283,2154.8108,,,,,,,2.8229,,
2008-04-15,3.2327,3.15,2707.3684,,,,,,,3.4924,,
2008-04-16,3.3346,3.2295,2443.6245,,,,,,,4.2697,,
2008-04-17,3.2994,3.1705,2129.9597,,,,,,,3.6884,,
2008-04-18,2.8391,3.2432,1801.9008,,,,,,,2.9005,,
2008-04-21,2.809,3.3,2193.2368,,,,,,,2.8748,,
2008-04-22,2.7928,3.1517,2117.2607,,,,,,,3.2259,,
2008-04-23,2.6892,3.1948,2209.9585,,,,,,,2.8163,,
2008-04-24,2.6932,3.3556,2324.5117,,,,,,,2.7899,,
2008-04-25,2.8906,3.3962,2419.9226,,,,,,,2.9648,,
2008-04-28,2.8479,3.6786,2307.2217,,,,,,,2.8905,,
2008-04-29,2.9341,3.45,2684.3079,,,,,,,2.9511,,
2008-04-30,2.8145,3.45,2424.3108,,,,,,,2.7977,,
2008-05-04,2.8061,3.4073,1070.6234,,,,,,,2.8241,,
2008-05-05,2.9738,3.4,2418.3911,,,,,,,2.9562,,
2008-05-06,2.979,3.669,2665.102,,,,,,,3.349,,
2008-05-07,3.0476,3.8,2400.0317,,,,,,,3.1366,,
2008-05-08,3.0141,3.5,1906.7572,,,,,,,3.0602,,
2008-05-09,2.9529,3.3687,1577.5406,,,,,,,3.0505,,
2008-05-12,3.2033,3.4,2127.2141,,,,,,,3.2027,,
2008-05-13,3.295,3.1783,2380.0554,,,,,,,3.4429,,
2008-05-14,3.3717,3.5427,1897.6525,,,,,,,3.5427,,
2008-05-15,3.483,3.687,1673.5751,,,,,,,3.5953,,
2008-05-16,3.9169,3.389,2269.7598,,,,,,,3.8828,,
2008-05-19,3.9341,3.3182,2273.5625,,,,,,,3.9646,,
2008-05-20,3.9258,3.7347,2012.0492,,,,,,,3.9871,,
2008-05-21,3.7318,3.6958,1698.9905,,,,,,,3.7733,,
2008-05-22,3.8178,3.1722,1732.713,,,,,,,3.8701,,
2008-05-23,3.4857,3.4238,1663.6706,,,,,,,3.5232,,
2008-05-26,3.4776,3.5919,1904.1242,,,,,,,3.5018,,
2008-05-27,3.388,3.5752,1660.277,,,,,,,3.4598,,
2008-05-28,3.0827,3.6,2314.1465,,,,,,,3.085,,
2008-05-29,3.1965,3.1573,2189.1482,,,,,,,3.2457,,
2008-05-30,3.1318,3.5,2113.364,,,,,,,3.1507,,
2008-06-02,3.1361,3.4708,2001.7401,,,,,,,3.1485,,
2008-06-03,3.1153,3.64,1754.8784,,,,,,,3.1816,,
2008-06-04,3.2763,3.4258,1911.5095,,,,,,,3.2876,,
2008-06-05,3.3118,3.3008,2526.9363,,,,,,,3.3272,,
2008-06-06,3.3363,3.3963,2174.5237,,,,,,,3.3407,,
2008-06-10,4.9391,4.0672,2271.2913,,,,,,,5.017,,
2008-06-11,4.0606,4.2361,2075.3855,,,,,,,4.1289,,
2008-06-12,3.5515,4.104,1842.7332,,,,,,,3.5795,,
2008-06-13,3.341,4.0669,2044.3953,,,,,,,3.4448,,
2008-06-16,3.2442,3.9617,2643.7498,,,,,,,3.3671,,
2008-06-17,3.2148,3.9772,2197.6763,,,,,,,3.2469,,
2008-06-18,3.1791,3.9816,1907.1574,,,,,,,3.2115,,
2008-06-19,3.3733,3.9794,2329.5064,,,,,,,3.4044,,
2008-06-20,3.1518,3.8928,2296.0283,,,,,,,3.334,,
2008-06-23,3.0387,3.6943,2618.2708,,,,,,,3.0788,,
2008-06-24,3.072,3.15,2222.7026,,,,,,,3.121,,
2008-06-25,3.1365,3.7219,1686.7223,,,,,,,3.2094,,
2008-06-26,3.2643,3.2568,2766.2251,,,,,,,3.3328,,
2008-06-27,3.2529,3.7389,1612.0481,,,,,,,3.4317,,
2008-06-30,3.2855,3.7641,2483.0515,,,,,,,3.2994,,
2008-07-01,3.0015,3.7327,2231.4402,,,,,,,2.9506,,
2008-07-02,3.1599,3.7368,1765.8754,,,,,,,3.1498,,
2008-07-03,2.9004,3.2017,1355.4225,,,,,,,2.9661,,
2008-07-04,2.9281,3.32,1231.7473,,,,,,,2.8852,,
2008-07-07,3.0167,3.327,1641.0829,,,,,,,2.9246,,
2008-07-08,3.1914,3.2268,1600.9423,,,,,,,3.2015,,
2008-07-09,3.1147,3.3422,1429.554,,,,,,,3.1727,,
2008-07-10,2.9191,3.2246,1838.9154,,,,,,,2.9763,,
2008-07-11,2.7666,3.2649,1645.3901,,,,,,,2.7561,,
2008-07-14,3.0198,3.3207,1610.0096,,,,,,,3.0032,,
2008-07-15,3.0827,3.2156,1987.4032,,,,,,,3.0653,,
2008-07-16,2.9168,3.2679,2006.9888,,,,,,,2.9107,,
2008-07-17,3.0285,3.173,2800.4419,,,,,,,3.0434,,
2008-07-18,3.1621,3.1959,2307.9724,,,,,,,3.1646,,
2008-07-21,3.032,3.2838,1813.0317,,,,,,,3.081,,
2008-07-22,3.0386,3.2377,1828.2029,,,,,,,3.1345,,
2008-07-23,2.9807,3.2218,1900.8814,,,,,,,2.9896,,
2008-07-24,3.079,3.1805,1855.6438,,,,,,,3.1082,,
2008-07-25,3.0276,3.3039,1493.2549,,,,,,,3.1434,,
2008-07-28,3.1333,3.25,1752.82,,,,,,,3.2542,,
2008-07-29,3.4135,3.1973,2096.7124,,,,,,,3.4022,,
2008-07-30,3.4095,3.25,2205.8889,,,,,,,3.1159,,
2008-07-31,3.7608,3.1663,2537.9116,,,,,,,3.814,,
2008-08-01,3.7886,3.26,2288.5801,,,,,,,3.8064,,
2008-08-04,3.8649,3.6421,3853.3064,,,,,,,3.9026,,
2008-08-05,3.8833,3.253,3072.084,,,,,,,4.0204,,
2008-08-06,3.7689,3.3648,2631.1006,,,,,,,3.82,,
2008-08-07,3.229,3.1925,2538.2949,,,,,,,3.3203,,
2008-08-08,3.1584,3.3071,1379.2198,,,,,,,3.1665,,
2008-08-11,3.1423,3.3543,1563.2483,,,,,,,3.179,,
2008-08-12,3.1352,3.2679,1620.948,,,,,,,3.18,,
2008-08-13,3.1495,3.2865,2059.9802,,,,,,,3.1506,,
2008-08-14,3.2112,3.1824,2842.5984,,,,,,,3.2567,,
2008-08-15,2.7902,3.2563,2405.6184,,,,,,,2.8628,,
2008-08-18,3.2739,3.3771,2289.0398,,,,,,,3.3176,,
2008-08-19,3.1305,3.2019,2191.8616,,,,,,,3.1263,,
2008-08-20,3.1084,3.2042,2060.3591,,,,,,,3.1432,,
2008-08-21,3.0137,3.1717,3033.2554,,,,,,,3.0318,,
2008-08-22,3.1008,3.25,2710.9541,,,,,,,3.0992,,
2008-08-25,2.9961,3.2469,2305.228,,,,,,,3.0536,,
2008-08-26,3.041,3.1664,2211.1726,,,,,,,3.1598,,
2008-08-27,3.0203,3.2552,2178.4368,,,,,,,3.0445,,
2008-08-28,3.2085,3.1642,2437.1035,,,,,,,3.2157,,
2008-08-29,2.9994,3.2,2432.0666,,,,,,,3.0796,,
2008-09-01,3.0314,3.2556,2186.457,,,,,,,3.1173,,
2008-09-02,3.0707,3.2099,2339.3574,,,,,,,3.1581,,
2008-09-03,3.0465,3.209,2493.0264,,,,,,,3.0569,,
2008-09-04,3.1498,3.1929,2399.6816,,,,,,,3.1488,,
2008-09-05,2.9663,3.1916,2353.7214,,,,,,,3.0674,,
2008-09-08,2.9131,3.2056,2535.8916,,,,,,,2.9388,,
2008-09-09,3.0642,3.1736,2527.584,,,,,,,3.1264,,
2008-09-10,2.9915,3.233,2815.1658,,,,,,,3.0294,,
2008-09-11,3.0194,3.1912,2469.7351,,,,,,,3.0319,,
2008-09-12,3.0081,3.1958,2607.7644,,,,,,,3.027,,
2008-09-16,2.9695,3.1645,3094.9004,,,,,,,3.0113,,
2008-09-17,3.1063,3.1929,3409.7456,,,,,,,3.1149,,
2008-09-18,3.2227,3.3001,3039.5964,,,,,,,3.203,,
2008-09-19,3.3747,3.1972,2385.9587,,,,,,,3.3501,,
2008-09-22,3.4601,3.8427,1972.1426,,,,,,,3.4994,,
2008-09-23,3.4226,3.8666,1907.5804,,,,,,,3.5116,,
2008-09-24,3.3482,,2240.458,,,,,,,3.5377,,
2008-09-25,3.3882,3.1,2264.6252,,,,,,,3.4258,,
2008-09-26,3.4285,3.12,2351.197,,,,,,,3.4545,,
2008-09-27,3.4213,3.2527,1619.4304,,,,,,,3.462,,
2008-09-28,3.2497,,937.7392,,,,,,,3.273,,
2008-10-06,3.5575,3.3946,2384.6143,,,,,,,3.6192,,
2008-10-07,3.7281,3.4456,2217.8674,,,,,,,3.7393,,
2008-10-08,3.3585,3.4151,2026.7913,,,,,,,3.4179,,
2008-10-09,3.3061,3.3939,1834.1395,,,,,,,3.352,,
2008-10-10,3.4315,3.1797,1905.5424,,,,,,,3.4333,,
2008-10-13,3.3292,3.2413,2273.9595,,,,,,,3.3621,,
2008-10-14,3.1519,3.0601,2175.9236,,,,,,,3.2284,,
2008-10-15,3.2306,3.0935,2315.1079,,,,,,,3.2914,,
2008-10-16,3.1991,3.0133,2171.4932,,,,,,,3.2912,,
2008-10-17,3.0695,3.0266,2340.8381,,,,,,,3.0412,,
2008-10-20,3.006,3.0174,2459.1316,,,,,,,3.0156,,
2008-10-21,2.9995,3.0065,2279.1018,,,,,,,2.9951,,
2008-10-22,2.9218,3.0066,2561.4377,,,,,,,2.9624,,
2008-10-23,2.9977,3.1,2477.6428,,,,,,,3.0141,,
2008-10-24,2.9991,3.1,2318.9922,,,,,,,2.9869,,
2008-10-27,2.9119,3.0704,2507.9634,,,,,,,2.9336,,
2008-10-28,2.8947,3.0206,2527.0334,,,,,,,2.9055,,
2008-10-29,2.9455,2.9448,2590.8491,,,,,,,2.9421,,
2008-10-30,2.8908,3.0054,2588.6372,,,,,,,2.9387,,
2008-10-31,2.7993,3.0119,2434.2063,,,,,,,2.8337,,
2008-11-03,2.8805,3.0319,2641.5564,,,,,,,2.8902,,
2008-11-04,2.9386,3.0397,2374.988,,,,,,,2.9652,,
2008-11-05,2.8657,3.0401,2482.8367,,,,,,,2.8847,,
2008-11-06,2.8509,2.8387,2993.2119,,,,,,,2.8592,,
2008-11-07,2.7927,2.9374,2860.7727,,,,,,,2.7989,,
2008-11-10,2.7896,2.9723,2852.9531,,,,,,,2.8122,,
2008-11-11,2.7861,2.9599,2734.3162,,,,,,,2.8096,,
2008-11-12,2.7839,3.0151,3028.7405,,,,,,,2.7867,,
2008-11-13,2.6909,2.9304,3108.1252,,,,,,,2.7039,,
2008-11-14,2.7106,2.91,2757.5527,,,,,,,2.7255,,
2008-11-17,2.6914,2.9093,3146.8118,,,,,,,2.6913,,
2008-11-18,2.6381,2.8891,3232.301,,,,,,,2.6524,,
2008-11-19,2.627,2.9403,3202.5613,,,,,,,2.6367,,
2008-11-20,2.6004,2.88,3112.6731,,,,,,,2.6201,,
2008-11-21,2.5191,2.7779,3257.7827,,,,,,,2.5197,,
2008-11-24,2.5933,2.78,3009.5156,,,,,,,2.6073,,
2008-11-25,2.5757,3.0,3293.7725,,,,,,,2.5868,,
2008-11-26,2.5351,3.3,2797.5252,,,,,,,2.5826,,
2008-11-27,1.9927,2.3,3081.1379,,,,,,,1.9311,,
2008-11-28,2.0995,,3005.5862,,,,,,,2.1056,,
2008-12-01,1.9823,2.1247,3210.7446,,,,,,,1.9674,,
2008-12-02,1.9709,2.0954,2946.6104,,,,,,,1.9837,,
2008-12-03,1.9826,3.0,2960.5032,,,,,,,1.974,,
2008-12-04,1.9754,,3101.9512,,,,,,,2.036,,
2008-12-05,1.8543,2.3,2365.8987,,,,,,,1.9025,,
2008-12-08,1.8507,2.1767,2459.4753,,,,,,,1.8182,,
2008-12-09,1.7459,1.9194,2482.4214,,,,,,,1.7409,,
2008-12-10,1.5725,1.6523,3020.1558,,,,,,,1.5948,,
2008-12-11,1.4858,1.666,2933.7075,,,,,,,1.601,,
2008-12-12,1.5398,1.6371,2878.801,,,,,,,1.4944,,
2008-12-15,1.5133,1.7031,3034.604,,,,,,,1.5416,,
2008-12-16,1.5144,1.6928,3118.3113,,,,,,,1.5287,,
2008-12-17,1.428,1.5408,3279.8699,,,,,,,1.4562,,
2008-12-18,1.3668,1.8231,3200.6936,,,,,,,1.4204,,
2008-12-19,1.4031,1.5107,2789.4441,,,,,,,1.4326,,
2008-12-22,1.3732,1.3418,2888.7918,,,,,,,1.4139,,
2008-12-23,1.3716,0.912,2649.3232,,,,,,,1.3657,,
2008-12-24,1.216,1.3,2458.0532,,,,,,,1.2591,,
2008-12-25,1.2214,,2460.6379,,,,,,,1.2343,,
2008-12-26,1.176,1.25,2196.366,,,,,,,1.2077,,
2008-12-29,1.1543,1.3,2221.5632,,,,,,,1.2616,,
2008-12-30,1.0738,,2353.9465,,,,,,,1.1153,,
2008-12-31,1.0009,,1967.1086,,,,,,,1.1187,,
2009-01-04,0.9884,1.1663,776.7186,,,,,,,1.145,,
2009-01-05,0.9957,1.2055,1581.7432,,,,,,,1.1919,,
2009-01-06,0.9875,1.1,1706.9688,,,,,,,1.0517,,
2009-01-07,1.0064,1.1974,1904.7968,,,,,,,1.0336,,
2009-01-08,0.9851,1.1655,1953.6929,,,,,,,1.0279,,
2009-01-09,0.9367,1.2043,2027.5262,,,,,,,1.0619,,
2009-01-12,0.9401,1.1395,2191.6792,,,,,,,0.9937,,
2009-01-13,0.9248,1.1918,2379.2539,,,,,,,1.0993,,
2009-01-14,0.9323,1.053,2335.5696,,,,,,,0.9972,,
2009-01-15,0.9143,1.1811,2647.7737,,,,,,,0.9159,,
2009-01-16,0.9164,1.1549,2631.1138,,,,,,,0.9248,,
2009-01-19,0.9081,1.1658,3259.7722,,,,,,,0.9916,,
2009-01-20,0.8721,0.9327,3516.3225,,,,,,,0.9608,,
2009-01-21,0.9448,0.95,3250.4202,,,,,,,1.1122,,
2009-01-22,1.0254,1.0781,2083.4172,,,,,,,1.041,,
2009-01-23,1.021,,1548.7022,,,,,,,1.0379,,
2009-01-24,0.88,,121.6978,,,,,,,0.8855,,
2009-02-01,0.9161,,1292.55,,,,,,,0.9888,,
2009-02-02,0.9131,1.09,2025.7653,,,,,,,0.9338,,
2009-02-03,0.942,0.9312,2383.4326,,,,,,,1.0086,,
2009-02-04,0.9666,0.9519,2252.8716,,,,,,,0.9729,,
2009-02-05,0.9419,0.9876,2789.0132,,,,,,,1.1153,,
2009-02-06,0.9422,0.9409,2505.1509,,,,,,,0.9601,,
2009-02-09,0.9474,1.0,2644.8152,,,,,,,0.9901,,
2009-02-10,0.9425,0.8714,2866.1423,,,,,,,0.979,,
2009-02-11,0.9287,1.0817,2461.6299,,,,,,,0.9847,,
2009-02-12,0.9366,1.0637,2656.624,,,,,,,0.9747,,
2009-02-13,0.9682,1.35,2653.5808,,,,,,,1.2439,,
2009-02-16,0.9631,0.9393,2894.2449,,,,,,,0.9818,,
